Evidence_ID,FIR_ID,Evidence_Type,Description,Location
31352,36607,Weapon,Explosives,
31353,36609,Weapon,Poison,
31354,36611,Weapon,Poison,
31355,36612,Weapon,Knife,
31356,36613,Weapon,Knife,
31357,36614,Weapon,Other,
31358,36615,Weapon,Blunt Object,
31359,36617,Weapon,Firearm,
31360,36618,Weapon,Poison,
31361,36619,Weapon,Knife,
31362,36620,Weapon,Explosives,
31363,36622,Weapon,Knife,
31364,36623,Weapon,Poison,
31365,36624,Weapon,Knife,
31366,36626,Weapon,Knife,
31367,36627,Weapon,Other,
31368,36628,Weapon,Explosives,
31369,36629,Weapon,Explosives,
31370,36630,Weapon,Poison,
31371,36631,Weapon,Blunt Object,
31372,36632,Weapon,Other,
31373,36633,Weapon,Knife,
31374,36634,Weapon,Poison,
31375,36635,Weapon,Explosives,
31376,36636,Weapon,Other,
31377,36637,Weapon,Explosives,
31378,36639,Weapon,Explosives,
31379,36640,Weapon,Other,
31380,36641,Weapon,Knife,
31381,36642,Weapon,Poison,
31382,36643,Weapon,Blunt Object,
31383,36644,Weapon,Explosives,
31384,36646,Weapon,Knife,
31385,36647,Weapon,Other,
31386,36648,Weapon,Blunt Object,
31387,36649,Weapon,Blunt Object,
31388,36650,Weapon,Poison,
31389,36651,Weapon,Firearm,
31390,36652,Weapon,Firearm,
31391,36653,Weapon,Explosives,
31392,36655,Weapon,Firearm,
31393,36656,Weapon,Blunt Object,
31394,36657,Weapon,Knife,
31395,36658,Weapon,Blunt Object,
31396,36659,Weapon,Poison,
31397,36661,Weapon,Knife,
31398,36662,Weapon,Other,
31399,36663,Weapon,Firearm,
31400,36665,Weapon,Poison,
31401,36667,Weapon,Explosives,
31402,36668,Weapon,Explosives,
31403,36670,Weapon,Explosives,
31404,36674,Weapon,Blunt Object,
31405,36675,Weapon,Knife,
31406,36677,Weapon,Blunt Object,
31407,36678,Weapon,Other,
31408,36679,Weapon,Poison,
31409,36680,Weapon,Blunt Object,
31410,36681,Weapon,Blunt Object,
31411,36682,Weapon,Poison,
31412,36683,Weapon,Firearm,
31413,36684,Weapon,Poison,
31414,36685,Weapon,Poison,
31415,36688,Weapon,Other,
31416,36689,Weapon,Knife,
31417,36690,Weapon,Other,
31418,36691,Weapon,Poison,
31419,36693,Weapon,Other,
31420,36695,Weapon,Poison,
31421,36697,Weapon,Knife,
31422,36699,Weapon,Firearm,
31423,36700,Weapon,Knife,
31424,36701,Weapon,Knife,
31425,36703,Weapon,Explosives,
31426,36704,Weapon,Blunt Object,
31427,36705,Weapon,Poison,
31428,36707,Weapon,Poison,
31429,36709,Weapon,Blunt Object,
31430,36710,Weapon,Poison,
31431,36711,Weapon,Blunt Object,
31432,36712,Weapon,Poison,
31433,36714,Weapon,Poison,
31434,36715,Weapon,Explosives,
31435,36716,Weapon,Knife,
31436,36717,Weapon,Poison,
31437,36718,Weapon,Blunt Object,
31438,36719,Weapon,Other,
31439,36720,Weapon,Poison,
31440,36721,Weapon,Poison,
31441,36722,Weapon,Knife,
31442,36723,Weapon,Poison,
31443,36724,Weapon,Poison,
31444,36725,Weapon,Other,
31445,36727,Weapon,Knife,
31446,36729,Weapon,Explosives,
31447,36731,Weapon,Firearm,
31448,36732,Weapon,Knife,
31449,36733,Weapon,Explosives,
31450,36734,Weapon,Blunt Object,
31451,36735,Weapon,Firearm,
31452,36736,Weapon,Firearm,
31453,36738,Weapon,Firearm,
31454,36739,Weapon,Explosives,
31455,36740,Weapon,Firearm,
31456,36742,Weapon,Blunt Object,
31457,36743,Weapon,Knife,
31458,36744,Weapon,Poison,
31459,36746,Weapon,Blunt Object,
31460,36747,Weapon,Explosives,
31461,36748,Weapon,Other,
31462,36749,Weapon,Knife,
31463,36750,Weapon,Blunt Object,
31464,36751,Weapon,Firearm,
31465,36753,Weapon,Blunt Object,
31466,36754,Weapon,Poison,
31467,36755,Weapon,Other,
31468,36756,Weapon,Poison,
31469,36757,Weapon,Firearm,
31470,36759,Weapon,Other,
31471,36760,Weapon,Firearm,
31472,36761,Weapon,Firearm,
31473,36762,Weapon,Blunt Object,
31474,36764,Weapon,Explosives,
31475,36767,Weapon,Blunt Object,
31476,36768,Weapon,Other,
31477,36770,Weapon,Firearm,
31478,36771,Weapon,Blunt Object,
31479,36772,Weapon,Explosives,
31480,36773,Weapon,Firearm,
31481,36774,Weapon,Blunt Object,
31482,36775,Weapon,Explosives,
31483,36776,Weapon,Knife,
31484,36777,Weapon,Poison,
31485,36778,Weapon,Explosives,
31486,36779,Weapon,Knife,
31487,36780,Weapon,Other,
31488,36781,Weapon,Knife,
31489,36783,Weapon,Firearm,
31490,36784,Weapon,Firearm,
31491,36785,Weapon,Explosives,
31492,36786,Weapon,Firearm,
31493,36787,Weapon,Blunt Object,
31494,36788,Weapon,Poison,
31495,36790,Weapon,Blunt Object,
31496,36791,Weapon,Other,
31497,36792,Weapon,Blunt Object,
31498,36794,Weapon,Firearm,
31499,36795,Weapon,Knife,
31500,36797,Weapon,Poison,
31501,36798,Weapon,Blunt Object,
31502,36799,Weapon,Poison,
31503,36801,Weapon,Firearm,
31504,36802,Weapon,Firearm,
31505,36803,Weapon,Firearm,
31506,36805,Weapon,Explosives,
31507,36806,Weapon,Blunt Object,
31508,36807,Weapon,Blunt Object,
31509,36809,Weapon,Explosives,
31510,36810,Weapon,Explosives,
31511,36811,Weapon,Firearm,
31512,36812,Weapon,Explosives,
31513,36813,Weapon,Poison,
31514,36815,Weapon,Knife,
31515,36816,Weapon,Firearm,
31516,36817,Weapon,Knife,
31517,36818,Weapon,Other,
31518,36819,Weapon,Blunt Object,
31519,36821,Weapon,Poison,
31520,36822,Weapon,Knife,
31521,36823,Weapon,Other,
31522,36824,Weapon,Blunt Object,
31523,36826,Weapon,Blunt Object,
31524,36827,Weapon,Knife,
31525,36828,Weapon,Other,
31526,36829,Weapon,Blunt Object,
31527,36830,Weapon,Poison,
31528,36831,Weapon,Other,
31529,36832,Weapon,Blunt Object,
31530,36833,Weapon,Blunt Object,
31531,36834,Weapon,Explosives,
31532,36835,Weapon,Explosives,
31533,36837,Weapon,Firearm,
31534,36838,Weapon,Poison,
31535,36839,Weapon,Blunt Object,
31536,36840,Weapon,Other,
31537,36841,Weapon,Knife,
31538,36842,Weapon,Blunt Object,
31539,36843,Weapon,Firearm,
31540,36844,Weapon,Other,
31541,36846,Weapon,Poison,
31542,36847,Weapon,Blunt Object,
31543,36848,Weapon,Explosives,
31544,36849,Weapon,Poison,
31545,36850,Weapon,Blunt Object,
31546,36852,Weapon,Knife,
31547,36853,Weapon,Firearm,
31548,36854,Weapon,Poison,
31549,36855,Weapon,Blunt Object,
31550,36856,Weapon,Poison,
31551,36857,Weapon,Knife,
31552,36860,Weapon,Firearm,
31553,36862,Weapon,Firearm,
31554,36863,Weapon,Poison,
31555,36864,Weapon,Knife,
31556,36866,Weapon,Poison,
31557,36867,Weapon,Poison,
31558,36868,Weapon,Blunt Object,
31559,36870,Weapon,Blunt Object,
31560,36871,Weapon,Poison,
31561,36872,Weapon,Firearm,
31562,36873,Weapon,Explosives,
31563,36874,Weapon,Knife,
31564,36875,Weapon,Knife,
31565,36876,Weapon,Knife,
31566,36877,Weapon,Explosives,
31567,36878,Weapon,Other,
31568,36879,Weapon,Other,
31569,36880,Weapon,Blunt Object,
31570,36882,Weapon,Poison,
31571,36884,Weapon,Poison,
31572,36885,Weapon,Explosives,
31573,36886,Weapon,Firearm,
31574,36887,Weapon,Explosives,
31575,36888,Weapon,Firearm,
31576,36890,Weapon,Explosives,
31577,36891,Weapon,Firearm,
31578,36892,Weapon,Explosives,
31579,36893,Weapon,Poison,
31580,36895,Weapon,Firearm,
31581,36896,Weapon,Firearm,
31582,36897,Weapon,Knife,
31583,36898,Weapon,Blunt Object,
31584,36899,Weapon,Explosives,
31585,36900,Weapon,Explosives,
31586,36901,Weapon,Knife,
31587,36902,Weapon,Poison,
31588,36903,Weapon,Knife,
31589,36904,Weapon,Poison,
31590,36905,Weapon,Blunt Object,
31591,36906,Weapon,Firearm,
31592,36907,Weapon,Knife,
31593,36908,Weapon,Knife,
31594,36909,Weapon,Firearm,
31595,36910,Weapon,Knife,
31596,36911,Weapon,Blunt Object,
31597,36912,Weapon,Other,
31598,36913,Weapon,Poison,
31599,36915,Weapon,Knife,
31600,36916,Weapon,Blunt Object,
31601,36918,Weapon,Poison,
31602,36919,Weapon,Blunt Object,
31603,36920,Weapon,Knife,
31604,36921,Weapon,Firearm,
31605,36922,Weapon,Knife,
31606,36923,Weapon,Explosives,
31607,36924,Weapon,Firearm,
31608,36926,Weapon,Blunt Object,
31609,36927,Weapon,Knife,
31610,36928,Weapon,Poison,
31611,36929,Weapon,Poison,
31612,36930,Weapon,Knife,
31613,36931,Weapon,Other,
31614,36932,Weapon,Knife,
31615,36934,Weapon,Knife,
31616,36935,Weapon,Poison,
31617,36936,Weapon,Explosives,
31618,36937,Weapon,Poison,
31619,36938,Weapon,Poison,
31620,36939,Weapon,Explosives,
31621,36940,Weapon,Explosives,
31622,36941,Weapon,Blunt Object,
31623,36942,Weapon,Poison,
31624,36943,Weapon,Other,
31625,36944,Weapon,Explosives,
31626,36945,Weapon,Explosives,
31627,36946,Weapon,Blunt Object,
31628,36947,Weapon,Other,
31629,36948,Weapon,Knife,
31630,36949,Weapon,Knife,
31631,36950,Weapon,Knife,
31632,36951,Weapon,Explosives,
31633,36952,Weapon,Other,
31634,36954,Weapon,Knife,
31635,36955,Weapon,Explosives,
31636,36956,Weapon,Knife,
31637,36957,Weapon,Poison,
31638,36958,Weapon,Poison,
31639,36959,Weapon,Other,
31640,36960,Weapon,Explosives,
31641,36961,Weapon,Other,
31642,36962,Weapon,Other,
31643,36964,Weapon,Blunt Object,
31644,36965,Weapon,Firearm,
31645,36966,Weapon,Blunt Object,
31646,36967,Weapon,Explosives,
31647,36968,Weapon,Blunt Object,
31648,36970,Weapon,Poison,
31649,36972,Weapon,Firearm,
31650,36973,Weapon,Knife,
31651,36974,Weapon,Firearm,
31652,36976,Weapon,Blunt Object,
31653,36977,Weapon,Firearm,
31654,36978,Weapon,Explosives,
31655,36979,Weapon,Other,
31656,36980,Weapon,Blunt Object,
31657,36981,Weapon,Blunt Object,
31658,36982,Weapon,Explosives,
31659,36983,Weapon,Knife,
31660,36985,Weapon,Explosives,
31661,36986,Weapon,Firearm,
31662,36990,Weapon,Firearm,
31663,36991,Weapon,Explosives,
31664,36992,Weapon,Firearm,
31665,36993,Weapon,Other,
31666,36994,Weapon,Other,
31667,36995,Weapon,Blunt Object,
31668,36996,Weapon,Knife,
31669,36997,Weapon,Other,
31670,36998,Weapon,Poison,
31671,36999,Weapon,Knife,
31672,37000,Weapon,Firearm,
31673,37001,Weapon,Explosives,
31674,37002,Weapon,Other,
31675,37003,Weapon,Other,
31676,37004,Weapon,Blunt Object,
31677,37005,Weapon,Poison,
31678,37006,Weapon,Knife,
31679,37007,Weapon,Knife,
31680,37008,Weapon,Explosives,
31681,37009,Weapon,Knife,
31682,37010,Weapon,Poison,
31683,37012,Weapon,Knife,
31684,37013,Weapon,Poison,
31685,37014,Weapon,Blunt Object,
31686,37015,Weapon,Firearm,
31687,37016,Weapon,Firearm,
31688,37017,Weapon,Blunt Object,
31689,37018,Weapon,Blunt Object,
31690,37020,Weapon,Poison,
31691,37023,Weapon,Poison,
31692,37024,Weapon,Poison,
31693,37025,Weapon,Blunt Object,
31694,37026,Weapon,Other,
31695,37028,Weapon,Firearm,
31696,37030,Weapon,Knife,
31697,37031,Weapon,Poison,
31698,37032,Weapon,Explosives,
31699,37033,Weapon,Firearm,
31700,37034,Weapon,Knife,
31701,37035,Weapon,Blunt Object,
31702,37038,Weapon,Blunt Object,
31703,37041,Weapon,Firearm,
31704,37042,Weapon,Blunt Object,
31705,37043,Weapon,Knife,
31706,37045,Weapon,Blunt Object,
31707,37046,Weapon,Explosives,
31708,37049,Weapon,Knife,
31709,37050,Weapon,Poison,
31710,37051,Weapon,Poison,
31711,37052,Weapon,Other,
31712,37053,Weapon,Firearm,
31713,37054,Weapon,Other,
31714,37055,Weapon,Blunt Object,
31715,37056,Weapon,Knife,
31716,37057,Weapon,Knife,
31717,37058,Weapon,Explosives,
31718,37059,Weapon,Other,
31719,37060,Weapon,Explosives,
31720,37061,Weapon,Blunt Object,
31721,37062,Weapon,Other,
31722,37063,Weapon,Other,
31723,37064,Weapon,Firearm,
31724,37065,Weapon,Poison,
31725,37066,Weapon,Explosives,
31726,37067,Weapon,Poison,
31727,37069,Weapon,Poison,
31728,37070,Weapon,Knife,
31729,37071,Weapon,Firearm,
31730,37072,Weapon,Firearm,
31731,37073,Weapon,Firearm,
31732,37074,Weapon,Knife,
31733,37075,Weapon,Knife,
31734,37076,Weapon,Poison,
31735,37077,Weapon,Poison,
31736,37078,Weapon,Explosives,
31737,37081,Weapon,Knife,
31738,37082,Weapon,Poison,
31739,37083,Weapon,Poison,
31740,37084,Weapon,Poison,
31741,37085,Weapon,Other,
31742,37086,Weapon,Blunt Object,
31743,37087,Weapon,Other,
31744,37088,Weapon,Blunt Object,
31745,37089,Weapon,Poison,
31746,37090,Weapon,Other,
31747,37091,Weapon,Knife,
31748,37092,Weapon,Explosives,
31749,37093,Weapon,Other,
31750,37095,Weapon,Explosives,
31751,37097,Weapon,Blunt Object,
31752,37098,Weapon,Firearm,
31753,37099,Weapon,Blunt Object,
31754,37100,Weapon,Knife,
31755,37101,Weapon,Poison,
31756,37102,Weapon,Other,
31757,37103,Weapon,Explosives,
31758,37104,Weapon,Explosives,
31759,37105,Weapon,Knife,
31760,37106,Weapon,Knife,
31761,37107,Weapon,Poison,
31762,37108,Weapon,Poison,
31763,37109,Weapon,Explosives,
31764,37110,Weapon,Firearm,
31765,37112,Weapon,Other,
31766,37113,Weapon,Explosives,
31767,37114,Weapon,Explosives,
31768,37115,Weapon,Poison,
31769,37116,Weapon,Other,
31770,37117,Weapon,Explosives,
31771,37118,Weapon,Blunt Object,
31772,37120,Weapon,Poison,
31773,37121,Weapon,Firearm,
31774,37122,Weapon,Other,
31775,37123,Weapon,Other,
31776,37124,Weapon,Knife,
31777,37125,Weapon,Knife,
31778,37126,Weapon,Knife,
31779,37127,Weapon,Explosives,
31780,37128,Weapon,Poison,
31781,37129,Weapon,Firearm,
31782,37130,Weapon,Explosives,
31783,37131,Weapon,Poison,
31784,37132,Weapon,Poison,
31785,37133,Weapon,Explosives,
31786,37134,Weapon,Explosives,
31787,37135,Weapon,Firearm,
31788,37136,Weapon,Other,
31789,37137,Weapon,Explosives,
31790,37138,Weapon,Poison,
31791,37139,Weapon,Other,
31792,37140,Weapon,Other,
31793,37141,Weapon,Blunt Object,
31794,37142,Weapon,Poison,
31795,37143,Weapon,Other,
31796,37146,Weapon,Knife,
31797,37147,Weapon,Knife,
31798,37148,Weapon,Firearm,
31799,37149,Weapon,Knife,
31800,37150,Weapon,Other,
31801,37151,Weapon,Explosives,
31802,37152,Weapon,Knife,
31803,37153,Weapon,Explosives,
31804,37154,Weapon,Blunt Object,
31805,37155,Weapon,Knife,
31806,37156,Weapon,Other,
31807,37158,Weapon,Firearm,
31808,37159,Weapon,Poison,
31809,37160,Weapon,Knife,
31810,37161,Weapon,Poison,
31811,37162,Weapon,Poison,
31812,37163,Weapon,Poison,
31813,37164,Weapon,Poison,
31814,37165,Weapon,Knife,
31815,37166,Weapon,Blunt Object,
31816,37167,Weapon,Knife,
31817,37168,Weapon,Explosives,
31818,37169,Weapon,Explosives,
31819,37170,Weapon,Blunt Object,
31820,37171,Weapon,Firearm,
31821,37172,Weapon,Poison,
31822,37173,Weapon,Blunt Object,
31823,37174,Weapon,Knife,
31824,37175,Weapon,Other,
31825,37176,Weapon,Blunt Object,
31826,37178,Weapon,Explosives,
31827,37179,Weapon,Knife,
31828,37180,Weapon,Other,
31829,37182,Weapon,Blunt Object,
31830,37183,Weapon,Knife,
31831,37184,Weapon,Other,
31832,37185,Weapon,Knife,
31833,37186,Weapon,Blunt Object,
31834,37187,Weapon,Firearm,
31835,37190,Weapon,Poison,
31836,37191,Weapon,Explosives,
31837,37192,Weapon,Poison,
31838,37194,Weapon,Knife,
31839,37195,Weapon,Knife,
31840,37196,Weapon,Other,
31841,37197,Weapon,Firearm,
31842,37198,Weapon,Knife,
31843,37199,Weapon,Firearm,
31844,37200,Weapon,Poison,
31845,37201,Weapon,Other,
31846,37202,Weapon,Other,
31847,37204,Weapon,Blunt Object,
31848,37205,Weapon,Knife,
31849,37206,Weapon,Blunt Object,
31850,37207,Weapon,Blunt Object,
31851,37209,Weapon,Poison,
31852,37210,Weapon,Knife,
31853,37211,Weapon,Firearm,
31854,37212,Weapon,Explosives,
31855,37213,Weapon,Firearm,
31856,37214,Weapon,Blunt Object,
31857,37216,Weapon,Knife,
31858,37217,Weapon,Firearm,
31859,37218,Weapon,Knife,
31860,37219,Weapon,Blunt Object,
31861,37220,Weapon,Knife,
31862,37221,Weapon,Poison,
31863,37223,Weapon,Knife,
31864,37224,Weapon,Blunt Object,
31865,37225,Weapon,Firearm,
31866,37226,Weapon,Explosives,
31867,37227,Weapon,Other,
31868,37228,Weapon,Poison,
31869,37229,Weapon,Firearm,
31870,37230,Weapon,Explosives,
31871,37231,Weapon,Blunt Object,
31872,37232,Weapon,Other,
31873,37233,Weapon,Knife,
31874,37234,Weapon,Blunt Object,
31875,37235,Weapon,Explosives,
31876,37236,Weapon,Explosives,
31877,37237,Weapon,Knife,
31878,37238,Weapon,Firearm,
31879,37239,Weapon,Firearm,
31880,37242,Weapon,Blunt Object,
31881,37243,Weapon,Blunt Object,
31882,37245,Weapon,Other,
31883,37246,Weapon,Firearm,
31884,37247,Weapon,Knife,
31885,37249,Weapon,Explosives,
31886,37250,Weapon,Firearm,
31887,37251,Weapon,Other,
31888,37252,Weapon,Other,
31889,37253,Weapon,Explosives,
31890,37254,Weapon,Other,
31891,37256,Weapon,Knife,
31892,37257,Weapon,Other,
31893,37260,Weapon,Other,
31894,37262,Weapon,Knife,
31895,37263,Weapon,Blunt Object,
31896,37264,Weapon,Blunt Object,
31897,37265,Weapon,Poison,
31898,37266,Weapon,Other,
31899,37268,Weapon,Explosives,
31900,37269,Weapon,Firearm,
31901,37270,Weapon,Poison,
31902,37271,Weapon,Blunt Object,
31903,37272,Weapon,Blunt Object,
31904,37273,Weapon,Knife,
31905,37274,Weapon,Explosives,
31906,37276,Weapon,Poison,
31907,37277,Weapon,Blunt Object,
31908,37278,Weapon,Other,
31909,37280,Weapon,Explosives,
31910,37281,Weapon,Poison,
31911,37282,Weapon,Knife,
31912,37283,Weapon,Knife,
31913,37284,Weapon,Firearm,
31914,37285,Weapon,Firearm,
31915,37286,Weapon,Knife,
31916,37287,Weapon,Poison,
31917,37288,Weapon,Explosives,
31918,37289,Weapon,Blunt Object,
31919,37290,Weapon,Blunt Object,
31920,37291,Weapon,Explosives,
31921,37292,Weapon,Explosives,
31922,37293,Weapon,Firearm,
31923,37294,Weapon,Blunt Object,
31924,37295,Weapon,Other,
31925,37296,Weapon,Explosives,
31926,37297,Weapon,Knife,
31927,37298,Weapon,Firearm,
31928,37299,Weapon,Other,
31929,37300,Weapon,Poison,
31930,37301,Weapon,Explosives,
31931,37302,Weapon,Blunt Object,
31932,37303,Weapon,Knife,
31933,37304,Weapon,Poison,
31934,37305,Weapon,Knife,
31935,37306,Weapon,Knife,
31936,37308,Weapon,Blunt Object,
31937,37309,Weapon,Firearm,
31938,37310,Weapon,Poison,
31939,37311,Weapon,Blunt Object,
31940,37312,Weapon,Blunt Object,
31941,37313,Weapon,Blunt Object,
31942,37314,Weapon,Poison,
31943,37316,Weapon,Other,
31944,37317,Weapon,Firearm,
31945,37318,Weapon,Explosives,
31946,37319,Weapon,Other,
31947,37320,Weapon,Poison,
31948,37321,Weapon,Other,
31949,37322,Weapon,Firearm,
31950,37323,Weapon,Blunt Object,
31951,37324,Weapon,Blunt Object,
31952,37325,Weapon,Knife,
31953,37326,Weapon,Blunt Object,
31954,37327,Weapon,Other,
31955,37328,Weapon,Blunt Object,
31956,37329,Weapon,Poison,
31957,37331,Weapon,Explosives,
31958,37333,Weapon,Poison,
31959,37334,Weapon,Explosives,
31960,37335,Weapon,Blunt Object,
31961,37337,Weapon,Explosives,
31962,37338,Weapon,Firearm,
31963,37339,Weapon,Other,
31964,37340,Weapon,Poison,
31965,37341,Weapon,Poison,
31966,37342,Weapon,Poison,
31967,37343,Weapon,Firearm,
31968,37344,Weapon,Blunt Object,
31969,37345,Weapon,Blunt Object,
31970,37346,Weapon,Poison,
31971,37347,Weapon,Poison,
31972,37348,Weapon,Blunt Object,
31973,37349,Weapon,Poison,
31974,37350,Weapon,Explosives,
31975,37351,Weapon,Explosives,
31976,37352,Weapon,Knife,
31977,37353,Weapon,Poison,
31978,37356,Weapon,Knife,
31979,37357,Weapon,Other,
31980,37358,Weapon,Explosives,
31981,37359,Weapon,Firearm,
31982,37361,Weapon,Blunt Object,
31983,37362,Weapon,Poison,
31984,37363,Weapon,Explosives,
31985,37364,Weapon,Explosives,
31986,37365,Weapon,Knife,
31987,37366,Weapon,Firearm,
31988,37367,Weapon,Poison,
31989,37368,Weapon,Firearm,
31990,37369,Weapon,Firearm,
31991,37370,Weapon,Other,
31992,37371,Weapon,Other,
31993,37373,Weapon,Firearm,
31994,37374,Weapon,Firearm,
31995,37376,Weapon,Knife,
31996,37377,Weapon,Other,
31997,37378,Weapon,Blunt Object,
31998,37379,Weapon,Explosives,
31999,37380,Weapon,Firearm,
32000,37381,Weapon,Firearm,
32001,37382,Weapon,Poison,
32002,37384,Weapon,Explosives,
32003,37385,Weapon,Other,
32004,37386,Weapon,Firearm,
32005,37387,Weapon,Poison,
32006,37388,Weapon,Blunt Object,
32007,37389,Weapon,Explosives,
32008,37390,Weapon,Other,
32009,37391,Weapon,Knife,
32010,37392,Weapon,Blunt Object,
32011,37393,Weapon,Explosives,
32012,37394,Weapon,Explosives,
32013,37395,Weapon,Firearm,
32014,37396,Weapon,Poison,
32015,37397,Weapon,Blunt Object,
32016,37398,Weapon,Firearm,
32017,37399,Weapon,Blunt Object,
32018,37400,Weapon,Poison,
32019,37401,Weapon,Firearm,
32020,37402,Weapon,Poison,
32021,37403,Weapon,Other,
32022,37404,Weapon,Explosives,
32023,37405,Weapon,Firearm,
32024,37406,Weapon,Firearm,
32025,37407,Weapon,Knife,
32026,37408,Weapon,Blunt Object,
32027,37409,Weapon,Explosives,
32028,37410,Weapon,Other,
32029,37413,Weapon,Firearm,
32030,37414,Weapon,Knife,
32031,37415,Weapon,Poison,
32032,37416,Weapon,Other,
32033,37417,Weapon,Explosives,
32034,37418,Weapon,Explosives,
32035,37419,Weapon,Knife,
32036,37420,Weapon,Knife,
32037,37421,Weapon,Firearm,
32038,37422,Weapon,Poison,
32039,37423,Weapon,Knife,
32040,37424,Weapon,Knife,
32041,37425,Weapon,Firearm,
32042,37426,Weapon,Blunt Object,
32043,37427,Weapon,Poison,
32044,37428,Weapon,Firearm,
32045,37429,Weapon,Explosives,
32046,37430,Weapon,Blunt Object,
32047,37431,Weapon,Poison,
32048,37433,Weapon,Other,
32049,37434,Weapon,Explosives,
32050,37435,Weapon,Knife,
32051,37436,Weapon,Knife,
32052,37439,Weapon,Other,
32053,37440,Weapon,Poison,
32054,37441,Weapon,Knife,
32055,37443,Weapon,Explosives,
32056,37444,Weapon,Explosives,
32057,37446,Weapon,Knife,
32058,37447,Weapon,Poison,
32059,37448,Weapon,Other,
32060,37449,Weapon,Blunt Object,
32061,37450,Weapon,Explosives,
32062,37451,Weapon,Other,
32063,37452,Weapon,Knife,
32064,37453,Weapon,Knife,
32065,37455,Weapon,Blunt Object,
32066,37456,Weapon,Explosives,
32067,37457,Weapon,Blunt Object,
32068,37458,Weapon,Explosives,
32069,37459,Weapon,Explosives,
32070,37460,Weapon,Blunt Object,
32071,37462,Weapon,Explosives,
32072,37463,Weapon,Knife,
32073,37464,Weapon,Knife,
32074,37465,Weapon,Knife,
32075,37467,Weapon,Explosives,
32076,37468,Weapon,Other,
32077,37470,Weapon,Blunt Object,
32078,37471,Weapon,Knife,
32079,37472,Weapon,Blunt Object,
32080,37473,Weapon,Explosives,
32081,37474,Weapon,Poison,
32082,37475,Weapon,Explosives,
32083,37477,Weapon,Poison,
32084,37479,Weapon,Other,
32085,37480,Weapon,Poison,
32086,37481,Weapon,Firearm,
32087,37483,Weapon,Knife,
32088,37484,Weapon,Explosives,
32089,37485,Weapon,Explosives,
32090,37486,Weapon,Explosives,
32091,37487,Weapon,Other,
32092,37488,Weapon,Blunt Object,
32093,37489,Weapon,Poison,
32094,37490,Weapon,Other,
32095,37491,Weapon,Blunt Object,
32096,37492,Weapon,Knife,
32097,37493,Weapon,Firearm,
32098,37494,Weapon,Knife,
32099,37495,Weapon,Poison,
32100,37496,Weapon,Knife,
32101,37497,Weapon,Firearm,
32102,37499,Weapon,Blunt Object,
32103,37500,Weapon,Knife,
32104,37501,Weapon,Blunt Object,
32105,37503,Weapon,Other,
32106,37504,Weapon,Poison,
32107,37505,Weapon,Explosives,
32108,37506,Weapon,Blunt Object,
32109,37507,Weapon,Firearm,
32110,37508,Weapon,Other,
32111,37510,Weapon,Poison,
32112,37511,Weapon,Firearm,
32113,37512,Weapon,Other,
32114,37513,Weapon,Explosives,
32115,37514,Weapon,Firearm,
32116,37515,Weapon,Other,
32117,37516,Weapon,Blunt Object,
32118,37517,Weapon,Poison,
32119,37518,Weapon,Other,
32120,37519,Weapon,Blunt Object,
32121,37520,Weapon,Poison,
32122,37523,Weapon,Other,
32123,37524,Weapon,Knife,
32124,37525,Weapon,Blunt Object,
32125,37526,Weapon,Blunt Object,
32126,37527,Weapon,Blunt Object,
32127,37528,Weapon,Firearm,
32128,37529,Weapon,Blunt Object,
32129,37532,Weapon,Other,
32130,37533,Weapon,Firearm,
32131,37534,Weapon,Knife,
32132,37535,Weapon,Poison,
32133,37537,Weapon,Knife,
32134,37538,Weapon,Explosives,
32135,37539,Weapon,Other,
32136,37540,Weapon,Poison,
32137,37542,Weapon,Poison,
32138,37543,Weapon,Other,
32139,37544,Weapon,Knife,
32140,37545,Weapon,Blunt Object,
32141,37546,Weapon,Firearm,
32142,37547,Weapon,Firearm,
32143,37548,Weapon,Poison,
32144,37549,Weapon,Explosives,
32145,37550,Weapon,Blunt Object,
32146,37551,Weapon,Knife,
32147,37552,Weapon,Other,
32148,37553,Weapon,Blunt Object,
32149,37554,Weapon,Firearm,
32150,37555,Weapon,Knife,
32151,37556,Weapon,Other,
32152,37557,Weapon,Blunt Object,
32153,37559,Weapon,Knife,
32154,37560,Weapon,Knife,
32155,37561,Weapon,Explosives,
32156,37562,Weapon,Knife,
32157,37563,Weapon,Blunt Object,
32158,37565,Weapon,Other,
32159,37566,Weapon,Poison,
32160,37567,Weapon,Blunt Object,
32161,37569,Weapon,Knife,
32162,37570,Weapon,Firearm,
32163,37571,Weapon,Firearm,
32164,37573,Weapon,Other,
32165,37574,Weapon,Knife,
32166,37575,Weapon,Knife,
32167,37576,Weapon,Poison,
32168,37577,Weapon,Firearm,
32169,37578,Weapon,Firearm,
32170,37579,Weapon,Other,
32171,37580,Weapon,Poison,
32172,37581,Weapon,Poison,
32173,37583,Weapon,Firearm,
32174,37584,Weapon,Blunt Object,
32175,37585,Weapon,Other,
32176,37586,Weapon,Poison,
32177,37587,Weapon,Other,
32178,37588,Weapon,Blunt Object,
32179,37589,Weapon,Knife,
32180,37590,Weapon,Poison,
32181,37591,Weapon,Other,
32182,37593,Weapon,Firearm,
32183,37594,Weapon,Other,
32184,37595,Weapon,Firearm,
32185,37596,Weapon,Knife,
32186,37597,Weapon,Other,
32187,37598,Weapon,Blunt Object,
