Status_ID,FIR_ID,Status,Updated_On_Date
32244,32244,Closed,18-11-2023 19:00
32245,32245,Closed,15-01-2024 11:00
32246,32246,Closed,15-10-2023 03:00
32247,32247,Closed,22-09-2023 22:00
32248,32248,Open,07-09-2023 00:00
32249,32249,Open,07-09-2023 14:00
32250,32250,Open,06-09-2023 13:00
32251,32251,Closed,01-10-2023 10:00
32252,32252,Open,07-09-2023 07:00
32253,32253,Open,07-09-2023 19:00
32254,32254,Open,07-09-2023 03:00
32255,32255,Closed,11-09-2023 05:00
32256,32256,Open,08-09-2023 08:00
32257,32257,Open,08-09-2023 07:00
32258,32258,Open,08-09-2023 17:00
32259,32259,Closed,15-09-2023 11:00
32260,32260,Closed,08-10-2023 13:00
32261,32261,Open,09-09-2023 01:00
32262,32262,Closed,18-10-2023 16:00
32263,32263,Closed,09-10-2023 14:00
32264,32264,Closed,06-11-2023 16:00
32265,32265,Closed,09-10-2023 11:00
32266,32266,Open,06-09-2023 15:00
32267,32267,Closed,01-11-2023 04:00
32268,32268,Open,09-09-2023 01:00
32269,32269,Open,08-09-2023 05:00
32270,32270,Closed,03-12-2023 14:00
32271,32271,Closed,12-10-2023 11:00
32272,32272,Closed,23-01-2024 16:00
32273,32273,Open,07-09-2023 21:00
32274,32274,Closed,23-09-2023 12:00
32275,32275,Closed,16-09-2023 12:00
32276,32276,Closed,20-11-2023 23:00
32277,32277,Open,07-09-2023 04:00
32278,32278,Open,07-09-2023 09:00
32279,32279,Open,09-09-2023 08:00
32280,32280,Open,08-09-2023 01:00
32281,32281,Closed,29-09-2023 04:00
32282,32282,Open,07-09-2023 05:00
32283,32283,Open,07-09-2023 17:00
32284,32284,Closed,26-09-2023 09:00
32285,32285,Closed,23-09-2023 21:00
32286,32286,Open,09-09-2023 06:00
32287,32287,Open,08-09-2023 03:00
32288,32288,Open,08-09-2023 04:00
32289,32289,Closed,17-11-2023 22:00
32290,32290,Closed,18-09-2023 10:00
32291,32291,Closed,27-11-2023 23:00
32292,32292,Closed,24-10-2023 02:00
32293,32293,Closed,23-10-2023 18:00
32294,32294,Open,08-09-2023 09:00
32295,32295,Open,09-09-2023 06:00
32296,32296,Open,10-09-2023 06:00
32297,32297,Closed,01-12-2023 23:00
32298,32298,Open,08-09-2023 11:00
32299,32299,Closed,14-09-2023 20:00
32300,32300,Closed,23-11-2023 09:00
32301,32301,Closed,03-07-2025 01:00
32302,32302,Open,08-09-2023 17:00
32303,32303,Open,09-09-2023 15:00
32304,32304,Open,09-09-2023 06:00
32305,32305,Open,08-09-2023 20:00
32306,32306,Closed,23-10-2023 00:00
32307,32307,Open,08-09-2023 15:00
32308,32308,Closed,03-10-2023 09:00
32309,32309,Closed,06-12-2023 21:00
32310,32310,Open,08-09-2023 13:00
32311,32311,Closed,21-10-2023 03:00
32312,32312,Open,09-09-2023 10:00
32313,32313,Open,11-09-2023 03:00
32314,32314,Open,09-09-2023 23:00
32315,32315,Open,09-09-2023 12:00
32316,32316,Closed,02-12-2023 19:00
32317,32317,Closed,24-03-2025 18:00
32318,32318,Closed,28-02-2024 06:00
32319,32319,Open,11-09-2023 02:00
32320,32320,Open,10-09-2023 04:00
32321,32321,Open,09-09-2023 09:00
32322,32322,Closed,28-11-2023 01:00
32323,32323,Closed,17-11-2023 17:00
32324,32324,Closed,20-09-2023 03:00
32325,32325,Open,10-09-2023 14:00
32326,32326,Closed,18-09-2023 18:00
32327,32327,Closed,09-12-2023 17:00
32328,32328,Open,10-09-2023 19:00
32329,32329,Open,09-09-2023 21:00
32330,32330,Closed,09-07-2024 19:00
32331,32331,Closed,02-10-2023 07:00
32332,32332,Open,10-09-2023 10:00
32333,32333,Closed,07-10-2023 22:00
32334,32334,Open,11-09-2023 05:00
32335,32335,Open,11-09-2023 09:00
32336,32336,Open,10-09-2023 01:00
32337,32337,Closed,17-09-2023 11:00
32338,32338,Closed,08-10-2023 16:00
32339,32339,Closed,29-09-2023 04:00
32340,32340,Open,11-09-2023 21:00
32341,32341,Closed,30-11-2023 19:00
32342,32342,Open,11-09-2023 06:00
32343,32343,Closed,06-10-2023 04:00
32344,32344,Open,12-09-2023 13:00
32345,32345,Open,11-09-2023 08:00
32346,32346,Open,10-09-2023 07:00
32347,32347,Open,10-09-2023 07:00
32348,32348,Open,12-09-2023 14:00
32349,32349,Open,10-09-2023 15:00
32350,32350,Closed,29-12-2023 01:00
32351,32351,Closed,25-08-2024 23:00
32352,32352,Open,10-09-2023 02:00
32353,32353,Closed,05-10-2023 06:00
32354,32354,Closed,29-03-2025 03:00
32355,32355,Open,12-09-2023 01:00
32356,32356,Closed,28-09-2023 03:00
32357,32357,Closed,08-12-2023 20:00
32358,32358,Closed,24-11-2023 03:00
32359,32359,Open,10-09-2023 23:00
32360,32360,Open,12-09-2023 19:00
32361,32361,Closed,19-09-2023 22:00
32362,32362,Closed,29-09-2023 16:00
32363,32363,Open,11-09-2023 08:00
32364,32364,Closed,09-10-2023 14:00
32365,32365,Closed,28-11-2023 14:00
32366,32366,Closed,23-09-2023 17:00
32367,32367,Closed,13-11-2023 06:00
32368,32368,Open,12-09-2023 19:00
32369,32369,Closed,02-11-2023 10:00
32370,32370,Open,13-09-2023 07:00
32371,32371,Closed,21-09-2024 10:00
32372,32372,Closed,06-10-2023 08:00
32373,32373,Closed,26-10-2023 19:00
32374,32374,Open,11-09-2023 16:00
32375,32375,Open,13-09-2023 03:00
32376,32376,Closed,19-10-2023 07:00
32377,32377,Open,11-09-2023 14:00
32378,32378,Closed,04-10-2024 20:00
32379,32379,Closed,22-10-2023 06:00
32380,32380,Open,13-09-2023 23:00
32381,32381,Open,11-09-2023 18:00
32382,32382,Open,11-09-2023 17:00
32383,32383,Open,11-09-2023 13:00
32384,32384,Closed,21-10-2023 15:00
32385,32385,Open,13-09-2023 10:00
32386,32386,Open,13-09-2023 23:00
32387,32387,Closed,15-11-2023 23:00
32388,32388,Open,13-09-2023 04:00
32389,32389,Closed,02-12-2023 00:00
32390,32390,Closed,25-11-2023 04:00
32391,32391,Closed,06-12-2023 23:00
32392,32392,Open,14-09-2023 11:00
32393,32393,Open,11-09-2023 17:00
32394,32394,Closed,20-04-2024 18:00
32395,32395,Open,14-09-2023 08:00
32396,32396,Open,14-09-2023 05:00
32397,32397,Open,12-09-2023 00:00
32398,32398,Open,14-09-2023 10:00
32399,32399,Closed,14-11-2023 20:00
32400,32400,Open,12-09-2023 17:00
32401,32401,Open,12-09-2023 17:00
32402,32402,Open,14-09-2023 01:00
32403,32403,Closed,15-05-2025 17:00
32404,32404,Open,12-09-2023 20:00
32405,32405,Closed,14-11-2023 09:00
32406,32406,Closed,16-10-2023 11:00
32407,32407,Open,14-09-2023 21:00
32408,32408,Open,13-09-2023 01:00
32409,32409,Open,12-09-2023 14:00
32410,32410,Closed,07-11-2023 16:00
32411,32411,Open,14-09-2023 23:00
32412,32412,Closed,20-11-2023 14:00
32413,32413,Open,13-09-2023 10:00
32414,32414,Open,13-09-2023 09:00
32415,32415,Open,14-09-2023 00:00
32416,32416,Open,13-09-2023 06:00
32417,32417,Closed,29-11-2023 14:00
32418,32418,Closed,24-10-2023 05:00
32419,32419,Open,13-09-2023 13:00
32420,32420,Closed,07-12-2023 08:00
32421,32421,Closed,24-09-2023 06:00
32422,32422,Closed,15-10-2023 03:00
32423,32423,Closed,06-08-2025 04:00
32424,32424,Closed,28-09-2023 11:00
32425,32425,Open,14-09-2023 18:00
32426,32426,Open,14-09-2023 09:00
32427,32427,Closed,30-01-2024 01:00
32428,32428,Closed,20-11-2023 07:00
32429,32429,Closed,03-07-2024 09:00
32430,32430,Closed,03-10-2023 00:00
32431,32431,Open,14-09-2023 17:00
32432,32432,Open,15-09-2023 05:00
32433,32433,Open,14-09-2023 17:00
32434,32434,Closed,20-09-2023 16:00
32435,32435,Closed,24-10-2023 12:00
32436,32436,Open,14-09-2023 01:00
32437,32437,Open,15-09-2023 20:00
32438,32438,Closed,18-10-2023 21:00
32439,32439,Closed,04-10-2023 06:00
32440,32440,Open,14-09-2023 21:00
32441,32441,Closed,30-09-2023 03:00
32442,32442,Open,16-09-2023 16:00
32443,32443,Open,16-09-2023 02:00
32444,32444,Closed,13-10-2023 20:00
32445,32445,Open,14-09-2023 12:00
32446,32446,Closed,24-11-2023 16:00
32447,32447,Closed,02-11-2023 11:00
32448,32448,Open,16-09-2023 17:00
32449,32449,Closed,11-11-2023 19:00
32450,32450,Closed,15-10-2023 19:00
32451,32451,Open,15-09-2023 12:00
32452,32452,Open,15-09-2023 10:00
32453,32453,Closed,28-10-2023 12:00
32454,32454,Open,16-09-2023 15:00
32455,32455,Open,16-09-2023 17:00
32456,32456,Open,16-09-2023 10:00
32457,32457,Closed,01-10-2023 22:00
32458,32458,Open,16-09-2023 18:00
32459,32459,Closed,15-12-2023 00:00
32460,32460,Closed,10-10-2023 05:00
32461,32461,Open,15-09-2023 15:00
32462,32462,Open,16-09-2023 20:00
32463,32463,Open,17-09-2023 04:00
32464,32464,Closed,22-09-2023 07:00
32465,32465,Open,16-09-2023 16:00
32466,32466,Open,17-09-2023 12:00
32467,32467,Closed,16-10-2023 22:00
32468,32468,Open,15-09-2023 19:00
32469,32469,Closed,11-08-2025 11:00
32470,32470,Open,17-09-2023 06:00
32471,32471,Closed,05-10-2023 17:00
32472,32472,Closed,01-12-2023 23:00
32473,32473,Open,17-09-2023 18:00
32474,32474,Open,16-09-2023 22:00
32475,32475,Open,17-09-2023 22:00
32476,32476,Open,16-09-2023 00:00
32477,32477,Closed,09-12-2023 12:00
32478,32478,Closed,03-10-2023 10:00
32479,32479,Closed,01-10-2023 17:00
32480,32480,Closed,11-11-2023 13:00
32481,32481,Closed,05-11-2023 13:00
32482,32482,Closed,14-12-2023 23:00
32483,32483,Open,17-09-2023 00:00
32484,32484,Closed,17-11-2023 13:00
32485,32485,Open,16-09-2023 07:00
32486,32486,Closed,28-10-2023 22:00
32487,32487,Open,17-09-2023 23:00
32488,32488,Closed,26-09-2023 04:00
32489,32489,Closed,10-10-2023 04:00
32490,32490,Closed,05-05-2024 07:00
32491,32491,Open,16-09-2023 15:00
32492,32492,Open,17-09-2023 09:00
32493,32493,Closed,12-11-2023 00:00
32494,32494,Closed,30-11-2023 19:00
32495,32495,Closed,05-10-2023 17:00
32496,32496,Closed,05-10-2023 20:00
32497,32497,Closed,01-11-2023 03:00
32498,32498,Closed,06-10-2023 13:00
32499,32499,Open,17-09-2023 17:00
32500,32500,Closed,06-12-2023 06:00
32501,32501,Closed,02-12-2023 02:00
32502,32502,Open,16-09-2023 13:00
32503,32503,Open,18-09-2023 09:00
32504,32504,Closed,10-11-2023 01:00
32505,32505,Open,16-09-2023 20:00
32506,32506,Open,16-09-2023 14:00
32507,32507,Closed,10-12-2024 13:00
32508,32508,Closed,04-11-2023 13:00
32509,32509,Closed,03-02-2024 20:00
32510,32510,Closed,20-09-2023 19:00
32511,32511,Closed,05-12-2023 14:00
32512,32512,Closed,02-12-2023 11:00
32513,32513,Closed,31-10-2023 19:00
32514,32514,Open,19-09-2023 14:00
32515,32515,Open,18-09-2023 23:00
32516,32516,Open,17-09-2023 16:00
32517,32517,Open,19-09-2023 00:00
32518,32518,Open,17-09-2023 07:00
32519,32519,Closed,14-12-2023 02:00
32520,32520,Closed,09-10-2023 00:00
32521,32521,Open,17-09-2023 13:00
32522,32522,Open,19-09-2023 10:00
32523,32523,Closed,07-11-2023 10:00
32524,32524,Open,18-09-2023 23:00
32525,32525,Closed,13-11-2023 02:00
32526,32526,Open,17-09-2023 06:00
32527,32527,Closed,21-10-2023 08:00
32528,32528,Closed,31-08-2024 16:00
32529,32529,Closed,30-10-2023 16:00
32530,32530,Open,20-09-2023 00:00
32531,32531,Closed,04-07-2025 16:00
32532,32532,Closed,16-10-2023 04:00
32533,32533,Open,18-09-2023 16:00
32534,32534,Closed,03-12-2023 01:00
32535,32535,Closed,28-11-2023 20:00
32536,32536,Open,20-09-2023 11:00
32537,32537,Closed,24-11-2023 03:00
32538,32538,Closed,14-10-2023 09:00
32539,32539,Closed,04-11-2023 06:00
32540,32540,Closed,11-10-2023 21:00
32541,32541,Closed,02-10-2023 11:00
32542,32542,Open,18-09-2023 22:00
32543,32543,Closed,20-10-2023 21:00
32544,32544,Closed,04-10-2023 17:00
32545,32545,Closed,09-10-2023 12:00
32546,32546,Closed,03-02-2024 10:00
32547,32547,Closed,15-12-2023 17:00
32548,32548,Open,19-09-2023 06:00
32549,32549,Closed,28-09-2023 08:00
32550,32550,Closed,13-12-2023 07:00
32551,32551,Open,19-09-2023 07:00
32552,32552,Closed,18-01-2024 21:00
32553,32553,Open,20-09-2023 05:00
32554,32554,Open,18-09-2023 13:00
32555,32555,Closed,07-10-2023 11:00
32556,32556,Closed,16-11-2023 03:00
32557,32557,Open,19-09-2023 01:00
32558,32558,Closed,18-11-2023 02:00
32559,32559,Closed,17-10-2023 23:00
32560,32560,Open,20-09-2023 19:00
32561,32561,Closed,07-10-2023 11:00
32562,32562,Open,21-09-2023 00:00
32563,32563,Open,19-09-2023 00:00
32564,32564,Closed,04-10-2023 05:00
32565,32565,Closed,07-11-2023 08:00
32566,32566,Closed,31-03-2025 11:00
32567,32567,Open,19-09-2023 17:00
32568,32568,Closed,23-11-2023 12:00
32569,32569,Open,20-09-2023 23:00
32570,32570,Open,21-09-2023 12:00
32571,32571,Closed,30-10-2023 00:00
32572,32572,Closed,26-10-2024 19:00
32573,32573,Open,20-09-2023 16:00
32574,32574,Open,21-09-2023 08:00
32575,32575,Open,19-09-2023 07:00
32576,32576,Closed,02-11-2023 21:00
32577,32577,Closed,14-10-2023 17:00
32578,32578,Closed,12-10-2023 19:00
32579,32579,Closed,03-10-2023 22:00
32580,32580,Closed,20-10-2023 20:00
32581,32581,Closed,04-12-2023 10:00
32582,32582,Open,20-09-2023 18:00
32583,32583,Closed,27-11-2023 09:00
32584,32584,Closed,06-10-2023 06:00
32585,32585,Open,21-09-2023 01:00
32586,32586,Open,21-09-2023 10:00
32587,32587,Closed,24-10-2023 04:00
32588,32588,Open,21-09-2023 15:00
32589,32589,Closed,03-11-2023 11:00
32590,32590,Open,21-09-2023 10:00
32591,32591,Closed,29-11-2023 16:00
32592,32592,Closed,01-01-2025 04:00
32593,32593,Open,22-09-2023 17:00
32594,32594,Closed,07-11-2023 18:00
32595,32595,Closed,17-10-2023 20:00
32596,32596,Closed,20-10-2023 13:00
32597,32597,Closed,16-11-2023 20:00
32598,32598,Closed,09-10-2023 14:00
32599,32599,Open,22-09-2023 22:00
32600,32600,Open,21-09-2023 14:00
32601,32601,Closed,01-10-2023 15:00
32602,32602,Open,21-09-2023 08:00
32603,32603,Closed,02-10-2023 14:00
32604,32604,Open,21-09-2023 07:00
32605,32605,Open,22-09-2023 19:00
32606,32606,Open,23-09-2023 03:00
32607,32607,Open,23-09-2023 06:00
32608,32608,Closed,14-10-2023 17:00
32609,32609,Closed,22-03-2025 00:00
32610,32610,Open,23-09-2023 02:00
32611,32611,Closed,13-11-2023 16:00
32612,32612,Closed,02-01-2024 14:00
32613,32613,Closed,12-12-2023 20:00
32614,32614,Open,22-09-2023 22:00
32615,32615,Open,23-09-2023 20:00
32616,32616,Closed,07-10-2023 09:00
32617,32617,Closed,29-11-2023 03:00
32618,32618,Open,22-09-2023 23:00
32619,32619,Closed,29-10-2023 22:00
32620,32620,Open,23-09-2023 05:00
32621,32621,Open,22-09-2023 11:00
32622,32622,Closed,07-10-2023 20:00
32623,32623,Closed,27-10-2023 21:00
32624,32624,Open,23-09-2023 21:00
32625,32625,Closed,10-09-2025 20:00
32626,32626,Open,22-09-2023 19:00
32627,32627,Open,23-09-2023 23:00
32628,32628,Open,23-09-2023 11:00
32629,32629,Open,22-09-2023 21:00
32630,32630,Open,24-09-2023 09:00
32631,32631,Closed,14-10-2023 06:00
32632,32632,Closed,09-02-2024 07:00
32633,32633,Open,22-09-2023 01:00
32634,32634,Open,23-09-2023 16:00
32635,32635,Closed,08-10-2023 09:00
32636,32636,Closed,23-10-2023 06:00
32637,32637,Open,23-09-2023 00:00
32638,32638,Open,24-09-2023 17:00
32639,32639,Open,22-09-2023 01:00
32640,32640,Open,22-09-2023 19:00
32641,32641,Closed,26-11-2023 06:00
32642,32642,Open,22-09-2023 20:00
32643,32643,Open,23-09-2023 07:00
32644,32644,Open,23-09-2023 10:00
32645,32645,Closed,18-12-2023 05:00
32646,32646,Closed,23-06-2024 19:00
32647,32647,Closed,12-01-2024 15:00
32648,32648,Open,22-09-2023 18:00
32649,32649,Closed,27-09-2023 10:00
32650,32650,Closed,28-10-2023 13:00
32651,32651,Open,24-09-2023 04:00
32652,32652,Closed,25-10-2023 12:00
32653,32653,Open,24-09-2023 21:00
32654,32654,Closed,02-10-2023 23:00
32655,32655,Open,25-09-2023 13:00
32656,32656,Open,22-09-2023 18:00
32657,32657,Closed,07-10-2023 23:00
32658,32658,Closed,12-10-2023 03:00
32659,32659,Closed,21-12-2023 21:00
32660,32660,Closed,01-11-2023 11:00
32661,32661,Open,24-09-2023 20:00
32662,32662,Closed,21-11-2023 03:00
32663,32663,Closed,14-10-2023 18:00
32664,32664,Open,24-09-2023 20:00
32665,32665,Closed,17-11-2023 03:00
32666,32666,Open,25-09-2023 22:00
32667,32667,Open,24-09-2023 07:00
32668,32668,Open,23-09-2023 22:00
32669,32669,Open,24-09-2023 22:00
32670,32670,Closed,28-09-2023 13:00
32671,32671,Closed,01-10-2023 18:00
32672,32672,Closed,10-10-2023 22:00
32673,32673,Closed,31-10-2023 23:00
32674,32674,Open,24-09-2023 12:00
32675,32675,Closed,08-10-2023 18:00
32676,32676,Closed,30-10-2023 23:00
32677,32677,Open,25-09-2023 22:00
32678,32678,Closed,10-11-2023 03:00
32679,32679,Open,25-09-2023 06:00
32680,32680,Closed,19-11-2023 14:00
32681,32681,Open,24-09-2023 20:00
32682,32682,Closed,18-03-2025 15:00
32683,32683,Open,25-09-2023 01:00
32684,32684,Open,25-09-2023 14:00
32685,32685,Open,23-09-2023 22:00
32686,32686,Open,26-09-2023 04:00
32687,32687,Closed,24-11-2023 13:00
32688,32688,Closed,29-11-2023 21:00
32689,32689,Closed,24-10-2023 02:00
32690,32690,Closed,10-11-2023 13:00
32691,32691,Open,26-09-2023 00:00
32692,32692,Open,25-09-2023 21:00
32693,32693,Closed,29-10-2023 05:00
32694,32694,Closed,24-11-2023 16:00
32695,32695,Open,26-09-2023 18:00
32696,32696,Open,26-09-2023 00:00
32697,32697,Open,27-09-2023 04:00
32698,32698,Open,26-09-2023 18:00
32699,32699,Open,27-09-2023 03:00
32700,32700,Closed,20-10-2023 19:00
32701,32701,Closed,07-05-2024 14:00
32702,32702,Open,26-09-2023 04:00
32703,32703,Open,24-09-2023 18:00
32704,32704,Open,25-09-2023 19:00
32705,32705,Closed,26-11-2023 02:00
32706,32706,Closed,16-11-2023 21:00
32707,32707,Open,24-09-2023 21:00
32708,32708,Closed,21-10-2023 11:00
32709,32709,Closed,27-11-2023 00:00
32710,32710,Closed,08-12-2023 18:00
32711,32711,Closed,30-11-2023 13:00
32712,32712,Closed,02-10-2023 04:00
32713,32713,Closed,14-12-2023 15:00
32714,32714,Closed,29-11-2023 05:00
32715,32715,Closed,13-12-2023 05:00
32716,32716,Open,26-09-2023 15:00
32717,32717,Open,26-09-2023 08:00
32718,32718,Open,25-09-2023 12:00
32719,32719,Closed,18-03-2025 14:00
32720,32720,Open,26-09-2023 10:00
32721,32721,Open,27-09-2023 03:00
32722,32722,Open,27-09-2023 10:00
32723,32723,Closed,27-11-2023 22:00
32724,32724,Closed,11-10-2023 17:00
32725,32725,Open,28-09-2023 09:00
32726,32726,Open,27-09-2023 01:00
32727,32727,Closed,29-05-2025 08:00
32728,32728,Closed,11-11-2023 06:00
32729,32729,Open,26-09-2023 19:00
32730,32730,Open,26-09-2023 20:00
32731,32731,Closed,18-11-2023 00:00
32732,32732,Closed,12-10-2023 06:00
32733,32733,Closed,20-11-2024 19:00
32734,32734,Open,27-09-2023 16:00
32735,32735,Open,28-09-2023 19:00
32736,32736,Closed,22-07-2025 10:00
32737,32737,Closed,06-12-2023 15:00
32738,32738,Open,26-09-2023 20:00
32739,32739,Closed,21-01-2025 10:00
32740,32740,Open,27-09-2023 07:00
32741,32741,Open,26-09-2023 19:00
32742,32742,Closed,24-12-2023 03:00
32743,32743,Closed,10-11-2023 08:00
32744,32744,Open,26-09-2023 13:00
32745,32745,Open,28-09-2023 17:00
32746,32746,Open,29-09-2023 00:00
32747,32747,Open,28-09-2023 18:00
32748,32748,Open,28-09-2023 07:00
32749,32749,Closed,22-11-2023 14:00
32750,32750,Closed,06-10-2023 22:00
32751,32751,Open,29-09-2023 13:00
32752,32752,Open,28-09-2023 10:00
32753,32753,Closed,09-11-2023 15:00
32754,32754,Closed,20-07-2025 22:00
32755,32755,Closed,14-11-2023 03:00
32756,32756,Open,27-09-2023 12:00
32757,32757,Open,28-09-2023 13:00
32758,32758,Open,26-09-2023 22:00
32759,32759,Open,27-09-2023 18:00
32760,32760,Closed,20-11-2023 06:00
32761,32761,Closed,09-12-2023 06:00
32762,32762,Closed,26-11-2023 07:00
32763,32763,Open,27-09-2023 12:00
32764,32764,Open,30-09-2023 01:00
32765,32765,Closed,18-11-2023 01:00
32766,32766,Open,29-09-2023 02:00
32767,32767,Open,28-09-2023 20:00
32768,32768,Closed,04-11-2023 11:00
32769,32769,Closed,08-10-2023 22:00
32770,32770,Open,29-09-2023 21:00
32771,32771,Open,28-09-2023 23:00
32772,32772,Open,28-09-2023 20:00
32773,32773,Closed,12-11-2023 10:00
32774,32774,Closed,11-11-2023 12:00
32775,32775,Closed,01-11-2023 16:00
32776,32776,Open,29-09-2023 18:00
32777,32777,Closed,07-10-2023 13:00
32778,32778,Closed,29-10-2023 16:00
32779,32779,Open,29-09-2023 01:00
32780,32780,Closed,18-11-2024 07:00
32781,32781,Open,30-09-2023 15:00
32782,32782,Closed,19-12-2023 22:00
32783,32783,Open,29-09-2023 06:00
32784,32784,Closed,21-10-2023 07:00
32785,32785,Open,28-09-2023 13:00
32786,32786,Open,30-09-2023 16:00
32787,32787,Open,29-09-2023 15:00
32788,32788,Closed,05-01-2025 05:00
32789,32789,Closed,13-10-2023 07:00
32790,32790,Open,30-09-2023 07:00
32791,32791,Closed,12-12-2023 22:00
32792,32792,Open,29-09-2023 10:00
32793,32793,Open,29-09-2023 20:00
32794,32794,Open,30-09-2023 03:00
32795,32795,Open,30-09-2023 16:00
32796,32796,Closed,25-11-2023 07:00
32797,32797,Closed,03-11-2023 16:00
32798,32798,Open,29-09-2023 13:00
32799,32799,Closed,10-10-2023 15:00
32800,32800,Open,01-10-2023 07:00
32801,32801,Open,29-09-2023 04:00
32802,32802,Open,29-09-2023 21:00
32803,32803,Closed,17-10-2023 16:00
32804,32804,Closed,20-11-2023 16:00
32805,32805,Open,30-09-2023 02:00
32806,32806,Closed,16-11-2023 09:00
32807,32807,Closed,30-11-2023 17:00
32808,32808,Open,30-09-2023 13:00
32809,32809,Closed,29-12-2023 12:00
32810,32810,Closed,28-10-2023 00:00
32811,32811,Open,30-09-2023 06:00
32812,32812,Open,29-09-2023 09:00
32813,32813,Open,29-09-2023 20:00
32814,32814,Closed,20-12-2023 04:00
32815,32815,Closed,23-10-2023 04:00
32816,32816,Closed,07-04-2025 03:00
32817,32817,Open,01-10-2023 00:00
32818,32818,Closed,18-10-2023 02:00
32819,32819,Closed,22-11-2023 20:00
32820,32820,Open,29-09-2023 17:00
32821,32821,Open,01-10-2023 17:00
32822,32822,Open,01-10-2023 22:00
32823,32823,Closed,18-11-2023 10:00
32824,32824,Open,30-09-2023 12:00
32825,32825,Closed,25-10-2023 08:00
32826,32826,Open,02-10-2023 01:00
32827,32827,Closed,28-02-2025 14:00
32828,32828,Open,30-09-2023 01:00
32829,32829,Open,30-09-2023 07:00
32830,32830,Open,02-10-2023 12:00
32831,32831,Open,30-09-2023 07:00
32832,32832,Open,02-10-2023 14:00
32833,32833,Open,30-09-2023 18:00
32834,32834,Open,02-10-2023 21:00
32835,32835,Closed,20-12-2023 20:00
32836,32836,Closed,11-10-2023 12:00
32837,32837,Closed,17-12-2023 23:00
32838,32838,Open,01-10-2023 19:00
32839,32839,Open,30-09-2023 08:00
32840,32840,Closed,13-11-2023 09:00
32841,32841,Open,30-09-2023 09:00
32842,32842,Closed,25-12-2023 11:00
32843,32843,Open,30-09-2023 21:00
32844,32844,Open,30-09-2023 13:00
32845,32845,Open,03-10-2023 07:00
32846,32846,Closed,28-04-2025 12:00
32847,32847,Closed,01-11-2024 18:00
32848,32848,Open,02-10-2023 12:00
32849,32849,Closed,19-12-2023 08:00
32850,32850,Open,03-10-2023 09:00
32851,32851,Open,02-10-2023 04:00
32852,32852,Open,02-10-2023 12:00
32853,32853,Closed,03-04-2024 15:00
32854,32854,Open,02-10-2023 11:00
32855,32855,Open,02-10-2023 21:00
32856,32856,Closed,13-12-2023 13:00
32857,32857,Open,01-10-2023 15:00
32858,32858,Open,03-10-2023 19:00
32859,32859,Closed,24-11-2023 05:00
32860,32860,Open,01-10-2023 17:00
32861,32861,Closed,13-02-2024 10:00
32862,32862,Closed,28-11-2023 16:00
32863,32863,Open,01-10-2023 18:00
32864,32864,Closed,31-12-2023 00:00
32865,32865,Open,03-10-2023 13:00
32866,32866,Open,03-10-2023 09:00
32867,32867,Closed,06-10-2023 01:00
32868,32868,Closed,20-01-2024 20:00
32869,32869,Open,03-10-2023 03:00
32870,32870,Open,03-10-2023 13:00
32871,32871,Open,01-10-2023 16:00
32872,32872,Open,02-10-2023 18:00
32873,32873,Open,02-10-2023 03:00
32874,32874,Closed,10-11-2023 16:00
32875,32875,Closed,16-10-2023 06:00
32876,32876,Closed,08-11-2023 15:00
32877,32877,Open,03-10-2023 06:00
32878,32878,Open,04-10-2023 01:00
32879,32879,Open,02-10-2023 17:00
32880,32880,Closed,09-12-2023 08:00
32881,32881,Closed,30-12-2023 15:00
32882,32882,Closed,24-11-2023 10:00
32883,32883,Open,03-10-2023 01:00
32884,32884,Open,04-10-2023 05:00
32885,32885,Closed,07-10-2023 12:00
32886,32886,Closed,16-12-2023 14:00
32887,32887,Closed,11-12-2023 10:00
32888,32888,Open,02-10-2023 11:00
32889,32889,Closed,24-12-2023 14:00
32890,32890,Open,03-10-2023 05:00
32891,32891,Open,04-10-2023 08:00
32892,32892,Closed,17-11-2023 12:00
32893,32893,Closed,20-10-2023 08:00
32894,32894,Closed,10-12-2023 07:00
32895,32895,Open,04-10-2023 22:00
32896,32896,Open,03-10-2023 22:00
32897,32897,Closed,12-10-2023 00:00
32898,32898,Open,04-10-2023 17:00
32899,32899,Closed,20-11-2023 07:00
32900,32900,Open,05-10-2023 11:00
32901,32901,Open,04-10-2023 17:00
32902,32902,Open,05-10-2023 10:00
32903,32903,Open,03-10-2023 05:00
32904,32904,Open,04-10-2023 23:00
32905,32905,Closed,21-11-2023 21:00
32906,32906,Closed,10-11-2023 09:00
32907,32907,Open,04-10-2023 21:00
32908,32908,Open,04-10-2023 03:00
32909,32909,Closed,09-12-2023 04:00
32910,32910,Closed,11-11-2023 17:00
32911,32911,Open,06-10-2023 05:00
32912,32912,Open,04-10-2023 03:00
32913,32913,Open,05-10-2023 18:00
32914,32914,Closed,23-10-2023 11:00
32915,32915,Closed,23-11-2023 00:00
32916,32916,Open,05-10-2023 13:00
32917,32917,Open,04-10-2023 10:00
32918,32918,Open,04-10-2023 13:00
32919,32919,Open,04-10-2023 22:00
32920,32920,Closed,16-10-2023 12:00
32921,32921,Open,06-10-2023 01:00
32922,32922,Closed,11-11-2023 01:00
32923,32923,Open,03-10-2023 19:00
32924,32924,Closed,20-12-2023 20:00
