FIR_ID,FIR_Date,Complaint_ID,Crime_ID,Officer_ID,Location_ID,is_deleted
32507,18-09-2023 13:00,32507,498,201,6,0
32508,17-09-2023 13:00,32508,441,217,10,0
32509,17-09-2023 20:00,32509,447,240,9,0
32510,16-09-2023 19:00,32510,284,94,29,0
32511,17-09-2023 14:00,32511,477,5,25,0
32512,17-09-2023 11:00,32512,173,126,13,0
32513,16-09-2023 19:00,32513,410,236,2,0
32514,19-09-2023 14:00,32514,553,234,9,0
32515,18-09-2023 23:00,32515,551,180,5,0
32516,17-09-2023 16:00,32516,517,26,1,0
32517,19-09-2023 00:00,32517,187,154,9,0
32518,17-09-2023 07:00,32518,422,109,1,0
32519,18-09-2023 02:00,32519,429,22,16,0
32520,19-09-2023 00:00,32520,300,40,5,0
32521,17-09-2023 13:00,32521,207,247,10,0
32522,19-09-2023 10:00,32522,258,152,2,0
32523,19-09-2023 10:00,32523,504,57,9,0
32524,18-09-2023 23:00,32524,546,54,9,0
32525,18-09-2023 02:00,32525,328,209,1,0
32526,17-09-2023 06:00,32526,250,36,5,0
32527,17-09-2023 08:00,32527,549,20,5,0
32528,17-09-2023 16:00,32528,216,196,12,0
32529,17-09-2023 16:00,32529,549,50,17,0
32530,20-09-2023 00:00,32530,512,72,10,0
32531,17-09-2023 16:00,32531,446,148,10,0
32532,19-09-2023 04:00,32532,169,91,24,0
32533,18-09-2023 16:00,32533,164,42,12,0
32534,19-09-2023 01:00,32534,289,247,1,0
32535,18-09-2023 20:00,32535,597,35,11,0
32536,20-09-2023 11:00,32536,485,11,6,0
32537,20-09-2023 03:00,32537,193,145,12,0
32538,19-09-2023 09:00,32538,502,224,14,0
32539,19-09-2023 06:00,32539,496,242,8,0
32540,19-09-2023 21:00,32540,290,221,1,0
32541,20-09-2023 11:00,32541,124,198,12,0
32542,18-09-2023 22:00,32542,546,207,3,0
32543,18-09-2023 21:00,32543,566,68,12,0
32544,19-09-2023 17:00,32544,583,11,26,0
32545,19-09-2023 12:00,32545,424,171,2,0
32546,20-09-2023 10:00,32546,196,14,11,0
32547,18-09-2023 17:00,32547,311,242,5,0
32548,19-09-2023 06:00,32548,154,212,7,0
32549,18-09-2023 08:00,32549,253,55,14,0
32550,18-09-2023 07:00,32550,550,123,10,0
32551,19-09-2023 07:00,32551,429,224,5,0
32552,20-09-2023 21:00,32552,352,174,10,0
32553,20-09-2023 05:00,32553,505,19,2,0
32554,18-09-2023 13:00,32554,446,240,4,0
32555,19-09-2023 11:00,32555,358,238,5,0
32556,19-09-2023 03:00,32556,416,121,2,0
32557,19-09-2023 01:00,32557,210,127,7,0
32558,21-09-2023 02:00,32558,130,93,12,0
32559,18-09-2023 23:00,32559,562,134,5,0
32560,20-09-2023 19:00,32560,579,143,9,0
32561,20-09-2023 11:00,32561,278,90,15,0
32562,21-09-2023 00:00,32562,265,99,17,0
32563,19-09-2023 00:00,32563,203,40,1,0
32564,20-09-2023 05:00,32564,107,184,23,0
32565,19-09-2023 08:00,32565,346,115,15,0
32566,20-09-2023 11:00,32566,469,66,9,0
32567,19-09-2023 17:00,32567,249,139,9,0
32568,20-09-2023 12:00,32568,599,2,9,0
32569,20-09-2023 23:00,32569,206,100,13,0
32570,21-09-2023 12:00,32570,396,103,17,0
32571,22-09-2023 00:00,32571,139,28,16,0
32572,19-09-2023 19:00,32572,277,18,12,0
32573,20-09-2023 16:00,32573,562,177,11,0
32574,21-09-2023 08:00,32574,352,236,5,0
32575,19-09-2023 07:00,32575,506,230,2,0
32576,21-09-2023 21:00,32576,556,243,5,0
32577,21-09-2023 17:00,32577,542,47,13,0
32578,19-09-2023 19:00,32578,597,232,13,0
32579,19-09-2023 22:00,32579,429,107,5,0
32580,19-09-2023 20:00,32580,403,202,6,0
32581,20-09-2023 10:00,32581,350,250,7,0
32582,20-09-2023 18:00,32582,539,190,9,0
32583,21-09-2023 09:00,32583,163,34,13,0
32584,22-09-2023 06:00,32584,217,185,5,0
32585,21-09-2023 01:00,32585,175,9,1,0
32586,21-09-2023 10:00,32586,384,167,5,0
32587,20-09-2023 04:00,32587,367,59,9,0
32588,21-09-2023 15:00,32588,259,235,6,0
32589,20-09-2023 11:00,32589,330,16,9,0
32590,21-09-2023 10:00,32590,158,100,13,0
32591,22-09-2023 16:00,32591,452,152,10,0
32592,20-09-2023 04:00,32592,333,213,12,0
32593,22-09-2023 17:00,32593,186,95,6,0
32594,21-09-2023 18:00,32594,473,242,25,0
32595,21-09-2023 20:00,32595,296,19,10,0
32596,20-09-2023 13:00,32596,518,110,12,0
32597,21-09-2023 20:00,32597,463,82,4,0
32598,20-09-2023 14:00,32598,580,126,12,0
32599,22-09-2023 22:00,32599,491,173,4,0
32600,21-09-2023 14:00,32600,284,24,21,0
32601,22-09-2023 15:00,32601,513,44,3,0
32602,21-09-2023 08:00,32602,558,29,4,0
32603,22-09-2023 14:00,32603,126,31,9,0
32604,21-09-2023 07:00,32604,513,142,5,0
32605,22-09-2023 19:00,32605,322,111,12,0
32606,23-09-2023 03:00,32606,108,13,9,0
32607,23-09-2023 06:00,32607,417,213,5,0
32608,22-09-2023 17:00,32608,204,165,13,0
32609,23-09-2023 00:00,32609,318,17,3,0
32610,23-09-2023 02:00,32610,561,139,4,0
32611,23-09-2023 16:00,32611,395,21,6,0
32612,21-09-2023 14:00,32612,296,231,5,0
32613,22-09-2023 20:00,32613,355,32,5,0
32614,22-09-2023 22:00,32614,539,171,7,0
32615,23-09-2023 20:00,32615,111,187,9,0
32616,23-09-2023 09:00,32616,233,34,10,0
32617,23-09-2023 03:00,32617,180,222,14,0
32618,22-09-2023 23:00,32618,144,172,1,0
32619,22-09-2023 22:00,32619,480,182,5,0
32620,23-09-2023 05:00,32620,330,166,21,0
32621,22-09-2023 11:00,32621,459,200,14,0
32622,22-09-2023 20:00,32622,316,59,8,0
32623,22-09-2023 21:00,32623,530,224,12,0
32624,23-09-2023 21:00,32624,320,174,2,0
32625,22-09-2023 20:00,32625,245,158,6,0
32626,22-09-2023 19:00,32626,224,217,7,0
32627,23-09-2023 23:00,32627,559,156,6,0
32628,23-09-2023 11:00,32628,309,238,5,0
32629,22-09-2023 21:00,32629,506,57,6,0
32630,24-09-2023 09:00,32630,377,51,15,0
32631,23-09-2023 06:00,32631,429,16,5,0
32632,23-09-2023 07:00,32632,200,47,24,0
32633,22-09-2023 01:00,32633,463,84,1,0
32634,23-09-2023 16:00,32634,306,92,6,0
32635,24-09-2023 09:00,32635,103,150,2,0
32636,22-09-2023 06:00,32636,140,224,22,0
32637,23-09-2023 00:00,32637,546,191,12,0
32638,24-09-2023 17:00,32638,411,131,3,0
32639,22-09-2023 01:00,32639,581,197,20,0
32640,22-09-2023 19:00,32640,226,127,10,0
32641,22-09-2023 06:00,32641,599,149,14,0
32642,22-09-2023 20:00,32642,327,185,9,0
32643,23-09-2023 07:00,32643,480,235,1,0
32644,23-09-2023 10:00,32644,387,35,6,0
32645,24-09-2023 05:00,32645,585,16,5,0
32646,22-09-2023 19:00,32646,206,110,5,0
32647,22-09-2023 15:00,32647,108,202,21,0
32648,22-09-2023 18:00,32648,175,39,18,0
32649,22-09-2023 10:00,32649,170,57,9,0
32650,22-09-2023 13:00,32650,412,30,12,0
32651,24-09-2023 04:00,32651,551,203,14,0
32652,23-09-2023 12:00,32652,584,73,2,0
32653,24-09-2023 21:00,32653,260,209,14,0
32654,24-09-2023 23:00,32654,203,170,2,0
32655,25-09-2023 13:00,32655,560,88,1,0
32656,22-09-2023 18:00,32656,142,154,10,0
32657,22-09-2023 23:00,32657,269,111,9,0
32658,24-09-2023 03:00,32658,245,143,2,0
32659,23-09-2023 21:00,32659,406,169,8,0
32660,24-09-2023 11:00,32660,434,177,14,0
32661,24-09-2023 20:00,32661,198,130,10,0
32662,24-09-2023 03:00,32662,271,180,5,0
32663,25-09-2023 18:00,32663,509,155,9,0
32664,24-09-2023 20:00,32664,557,217,5,0
32665,23-09-2023 03:00,32665,253,209,9,0
32666,25-09-2023 22:00,32666,535,27,22,0
32667,24-09-2023 07:00,32667,457,217,12,0
32668,23-09-2023 22:00,32668,208,6,6,0
32669,24-09-2023 22:00,32669,516,226,2,0
32670,25-09-2023 13:00,32670,328,150,9,0
32671,23-09-2023 18:00,32671,192,181,9,0
32672,25-09-2023 22:00,32672,431,100,13,0
32673,23-09-2023 23:00,32673,540,163,3,0
32674,24-09-2023 12:00,32674,452,28,19,0
32675,25-09-2023 18:00,32675,573,147,22,0
32676,25-09-2023 23:00,32676,355,196,5,0
32677,25-09-2023 22:00,32677,518,104,6,0
32678,25-09-2023 03:00,32678,461,221,6,0
32679,25-09-2023 06:00,32679,394,141,15,0
32680,24-09-2023 14:00,32680,132,13,17,0
32681,24-09-2023 20:00,32681,330,248,23,0
32682,25-09-2023 15:00,32682,414,74,2,0
32683,25-09-2023 01:00,32683,528,92,15,0
32684,25-09-2023 14:00,32684,367,8,4,0
32685,23-09-2023 22:00,32685,304,89,6,0
32686,26-09-2023 04:00,32686,489,42,14,0
32687,24-09-2023 13:00,32687,306,23,20,0
32688,24-09-2023 21:00,32688,217,17,1,0
32689,26-09-2023 02:00,32689,403,37,22,0
32690,24-09-2023 13:00,32690,472,194,9,0
32691,26-09-2023 00:00,32691,151,13,6,0
32692,25-09-2023 21:00,32692,482,216,10,0
32693,26-09-2023 05:00,32693,255,56,19,0
32694,25-09-2023 16:00,32694,452,203,5,0
32695,26-09-2023 18:00,32695,184,109,6,0
32696,26-09-2023 00:00,32696,532,2,2,0
32697,27-09-2023 04:00,32697,149,133,19,0
32698,26-09-2023 18:00,32698,419,32,1,0
32699,27-09-2023 03:00,32699,577,104,1,0
32700,25-09-2023 19:00,32700,462,202,16,0
32701,25-09-2023 14:00,32701,382,71,27,0
32702,26-09-2023 04:00,32702,216,199,19,0
32703,24-09-2023 18:00,32703,161,27,29,0
32704,25-09-2023 19:00,32704,262,242,6,0
32705,27-09-2023 02:00,32705,489,177,17,0
32706,26-09-2023 21:00,32706,366,228,25,0
32707,24-09-2023 21:00,32707,444,143,5,0
32708,27-09-2023 11:00,32708,103,197,10,0
32709,25-09-2023 00:00,32709,379,4,21,0
32710,27-09-2023 18:00,32710,499,65,27,0
32711,27-09-2023 13:00,32711,587,66,9,0
32712,25-09-2023 04:00,32712,140,192,17,0
32713,26-09-2023 15:00,32713,310,204,6,0
32714,26-09-2023 05:00,32714,203,207,13,0
32715,25-09-2023 05:00,32715,471,105,23,0
32716,26-09-2023 15:00,32716,155,215,10,0
32717,26-09-2023 08:00,32717,505,11,5,0
32718,25-09-2023 12:00,32718,319,225,12,0
32719,27-09-2023 14:00,32719,513,139,9,0
32720,26-09-2023 10:00,32720,226,180,6,0
32721,27-09-2023 03:00,32721,108,20,5,0
32722,27-09-2023 10:00,32722,196,178,1,0
32723,26-09-2023 22:00,32723,523,157,7,0
32724,25-09-2023 17:00,32724,593,128,5,0
32725,28-09-2023 09:00,32725,173,233,9,0
32726,27-09-2023 01:00,32726,123,27,12,0
32727,28-09-2023 08:00,32727,489,66,5,0
32728,27-09-2023 06:00,32728,358,10,6,0
32729,26-09-2023 19:00,32729,389,206,15,0
32730,26-09-2023 20:00,32730,454,199,4,0
32731,28-09-2023 00:00,32731,138,142,15,0
32732,26-09-2023 06:00,32732,581,216,6,0
32733,27-09-2023 19:00,32733,452,61,27,0
32734,27-09-2023 16:00,32734,155,70,2,0
32735,28-09-2023 19:00,32735,357,109,9,0
32736,27-09-2023 10:00,32736,439,145,2,0
32737,27-09-2023 15:00,32737,597,84,10,0
32738,26-09-2023 20:00,32738,217,68,1,0
32739,27-09-2023 10:00,32739,401,72,19,0
32740,27-09-2023 07:00,32740,173,145,6,0
32741,26-09-2023 19:00,32741,142,225,3,0
32742,29-09-2023 03:00,32742,113,91,10,0
32743,28-09-2023 08:00,32743,533,8,4,0
32744,26-09-2023 13:00,32744,327,210,5,0
32745,28-09-2023 17:00,32745,140,104,21,0
32746,29-09-2023 00:00,32746,126,3,5,0
32747,28-09-2023 18:00,32747,376,152,2,0
32748,28-09-2023 07:00,32748,168,175,29,0
32749,27-09-2023 14:00,32749,192,208,23,0
32750,27-09-2023 22:00,32750,322,218,4,0
32751,29-09-2023 13:00,32751,218,190,14,0
32752,28-09-2023 10:00,32752,235,86,13,0
32753,29-09-2023 15:00,32753,131,213,25,0
32754,27-09-2023 22:00,32754,139,233,6,0
32755,29-09-2023 03:00,32755,366,234,8,0
32756,27-09-2023 12:00,32756,170,129,7,0
32757,28-09-2023 13:00,32757,131,9,6,0
32758,26-09-2023 22:00,32758,126,106,2,0
32759,27-09-2023 18:00,32759,324,212,13,0
32760,28-09-2023 06:00,32760,152,34,12,0
32761,28-09-2023 06:00,32761,235,178,10,0
32762,28-09-2023 07:00,32762,248,242,12,0
32763,27-09-2023 12:00,32763,586,117,12,0
32764,30-09-2023 01:00,32764,276,68,9,0
32765,30-09-2023 01:00,32765,165,88,4,0
32766,29-09-2023 02:00,32766,590,102,2,0
32767,28-09-2023 20:00,32767,354,111,10,0
32768,28-09-2023 11:00,32768,528,153,5,0
32769,29-09-2023 22:00,32769,200,143,27,0
32770,29-09-2023 21:00,32770,215,57,8,0
32771,28-09-2023 23:00,32771,282,176,13,0
32772,28-09-2023 20:00,32772,555,159,19,0
32773,28-09-2023 10:00,32773,318,164,5,0
32774,29-09-2023 12:00,32774,231,140,17,0
32775,29-09-2023 16:00,32775,515,235,9,0
32776,29-09-2023 18:00,32776,428,214,24,0
32777,30-09-2023 13:00,32777,309,90,6,0
32778,28-09-2023 16:00,32778,472,147,23,0
32779,29-09-2023 01:00,32779,425,168,11,0
32780,29-09-2023 07:00,32780,556,11,7,0
32781,30-09-2023 15:00,32781,104,125,2,0
32782,27-09-2023 22:00,32782,263,67,18,0
32783,29-09-2023 06:00,32783,443,37,21,0
32784,28-09-2023 07:00,32784,482,156,25,0
32785,28-09-2023 13:00,32785,122,71,5,0
32786,30-09-2023 16:00,32786,199,21,22,0
32787,29-09-2023 15:00,32787,411,79,2,0
32788,30-09-2023 05:00,32788,146,37,12,0
32789,30-09-2023 07:00,32789,379,171,3,0
32790,30-09-2023 07:00,32790,460,159,10,0
32791,30-09-2023 22:00,32791,399,169,17,0
32792,29-09-2023 10:00,32792,538,5,19,0
32793,29-09-2023 20:00,32793,330,75,9,0
32794,30-09-2023 03:00,32794,347,159,26,0
32795,30-09-2023 16:00,32795,154,92,29,0
32796,01-10-2023 07:00,32796,406,117,28,0
32797,29-09-2023 16:00,32797,373,239,6,0
32798,29-09-2023 13:00,32798,235,221,12,0
32799,29-09-2023 15:00,32799,479,167,11,0
32800,01-10-2023 07:00,32800,187,114,6,0
32801,29-09-2023 04:00,32801,123,233,4,0
32802,29-09-2023 21:00,32802,586,111,14,0
32803,29-09-2023 16:00,32803,293,46,20,0
32804,29-09-2023 16:00,32804,470,81,5,0
32805,30-09-2023 02:00,32805,577,218,24,0
32806,30-09-2023 09:00,32806,214,49,12,0
32807,01-10-2023 17:00,32807,368,173,14,0
32808,30-09-2023 13:00,32808,392,195,6,0
32809,01-10-2023 12:00,32809,391,161,22,0
32810,01-10-2023 00:00,32810,213,137,12,0
32811,30-09-2023 06:00,32811,170,74,2,0
32812,29-09-2023 09:00,32812,281,117,1,0
32813,29-09-2023 20:00,32813,133,104,18,0
32814,02-10-2023 04:00,32814,595,193,11,0
32815,30-09-2023 04:00,32815,569,100,9,0
32816,30-09-2023 03:00,32816,385,155,15,0
32817,01-10-2023 00:00,32817,285,22,14,0
32818,01-10-2023 02:00,32818,144,225,7,0
32819,29-09-2023 20:00,32819,585,154,9,0
32820,29-09-2023 17:00,32820,142,207,29,0
32821,01-10-2023 17:00,32821,138,89,9,0
32822,01-10-2023 22:00,32822,264,50,17,0
32823,02-10-2023 10:00,32823,384,12,16,0
32824,30-09-2023 12:00,32824,426,25,2,0
32825,02-10-2023 08:00,32825,208,101,23,0
32826,02-10-2023 01:00,32826,502,241,10,0
32827,01-10-2023 14:00,32827,409,220,2,0
32828,30-09-2023 01:00,32828,599,248,9,0
32829,30-09-2023 07:00,32829,412,74,3,0
32830,02-10-2023 12:00,32830,548,127,11,0
32831,30-09-2023 07:00,32831,109,36,6,0
32832,02-10-2023 14:00,32832,527,135,28,0
32833,30-09-2023 18:00,32833,390,162,12,0
32834,02-10-2023 21:00,32834,497,103,6,0
32835,02-10-2023 20:00,32835,408,32,7,0
32836,02-10-2023 12:00,32836,202,121,1,0
32837,30-09-2023 23:00,32837,206,76,13,0
32838,01-10-2023 19:00,32838,479,173,24,0
32839,30-09-2023 08:00,32839,406,183,14,0
32840,30-09-2023 09:00,32840,294,97,4,0
32841,30-09-2023 09:00,32841,495,228,4,0
32842,02-10-2023 11:00,32842,501,133,17,0
32843,30-09-2023 21:00,32843,524,82,2,0
32844,30-09-2023 13:00,32844,310,150,11,0
32845,03-10-2023 07:00,32845,300,233,11,0
32846,01-10-2023 12:00,32846,406,4,5,0
32847,02-10-2023 18:00,32847,430,35,6,0
32848,02-10-2023 12:00,32848,424,248,10,0
32849,02-10-2023 08:00,32849,336,201,12,0
32850,03-10-2023 09:00,32850,183,247,25,0
32851,02-10-2023 04:00,32851,288,176,3,0
32852,02-10-2023 12:00,32852,119,100,5,0
32853,03-10-2023 15:00,32853,599,34,9,0
32854,02-10-2023 11:00,32854,490,156,12,0
32855,02-10-2023 21:00,32855,238,207,2,0
32856,03-10-2023 13:00,32856,461,115,13,0
32857,01-10-2023 15:00,32857,205,246,2,0
32858,03-10-2023 19:00,32858,269,100,16,0
32859,02-10-2023 05:00,32859,431,22,5,0
32860,01-10-2023 17:00,32860,539,31,24,0
32861,02-10-2023 10:00,32861,477,195,15,0
32862,01-10-2023 16:00,32862,233,100,6,0
32863,01-10-2023 18:00,32863,261,100,9,0
32864,04-10-2023 00:00,32864,130,36,5,0
32865,03-10-2023 13:00,32865,490,197,8,0
32866,03-10-2023 09:00,32866,340,185,12,0
32867,04-10-2023 01:00,32867,499,139,29,0
32868,01-10-2023 20:00,32868,528,103,5,0
32869,03-10-2023 03:00,32869,556,112,8,0
32870,03-10-2023 13:00,32870,521,3,1,0
32871,01-10-2023 16:00,32871,550,197,8,0
32872,02-10-2023 18:00,32872,494,49,25,0
32873,02-10-2023 03:00,32873,477,79,19,0
32874,02-10-2023 16:00,32874,359,153,16,0
32875,03-10-2023 06:00,32875,515,134,2,0
32876,04-10-2023 15:00,32876,578,33,13,0
32877,03-10-2023 06:00,32877,281,70,13,0
32878,04-10-2023 01:00,32878,139,207,5,0
32879,02-10-2023 17:00,32879,500,241,5,0
32880,04-10-2023 08:00,32880,495,103,12,0
32881,04-10-2023 15:00,32881,102,225,19,0
32882,02-10-2023 10:00,32882,195,141,9,0
32883,03-10-2023 01:00,32883,129,153,11,0
32884,04-10-2023 05:00,32884,138,235,5,0
32885,04-10-2023 12:00,32885,403,162,9,0
32886,03-10-2023 14:00,32886,512,202,12,0
32887,04-10-2023 10:00,32887,306,173,6,0
32888,02-10-2023 11:00,32888,326,106,25,0
32889,02-10-2023 14:00,32889,430,124,6,0
32890,03-10-2023 05:00,32890,177,167,6,0
32891,04-10-2023 08:00,32891,233,12,5,0
32892,03-10-2023 12:00,32892,343,32,6,0
32893,05-10-2023 08:00,32893,377,102,6,0
32894,05-10-2023 07:00,32894,264,95,16,0
32895,04-10-2023 22:00,32895,319,97,9,0
32896,03-10-2023 22:00,32896,444,41,15,0
32897,03-10-2023 00:00,32897,395,215,5,0
32898,04-10-2023 17:00,32898,476,128,6,0
32899,03-10-2023 07:00,32899,295,191,10,0
32900,05-10-2023 11:00,32900,127,126,26,0
32901,04-10-2023 17:00,32901,105,211,12,0
32902,05-10-2023 10:00,32902,459,176,12,0
32903,03-10-2023 05:00,32903,139,76,9,0
32904,04-10-2023 23:00,32904,325,12,9,0
32905,05-10-2023 21:00,32905,314,41,8,0
32906,04-10-2023 09:00,32906,477,17,10,0
32907,04-10-2023 21:00,32907,113,230,5,0
32908,04-10-2023 03:00,32908,548,94,1,0
32909,05-10-2023 04:00,32909,436,211,6,0
32910,03-10-2023 17:00,32910,394,240,25,0
32911,06-10-2023 05:00,32911,222,128,17,0
32912,04-10-2023 03:00,32912,254,244,13,0
32913,05-10-2023 18:00,32913,553,34,4,0
32914,04-10-2023 11:00,32914,394,53,4,0
32915,06-10-2023 00:00,32915,286,23,2,0
32916,05-10-2023 13:00,32916,498,184,5,0
32917,04-10-2023 10:00,32917,229,241,6,0
32918,04-10-2023 13:00,32918,383,38,2,0
32919,04-10-2023 22:00,32919,439,83,4,0
32920,04-10-2023 12:00,32920,599,38,27,0
32921,06-10-2023 01:00,32921,433,71,13,0
32922,05-10-2023 01:00,32922,377,46,10,0
32923,03-10-2023 19:00,32923,535,247,9,0
32924,03-10-2023 20:00,32924,508,52,5,0
32925,06-10-2023 09:00,32925,400,88,5,0
32926,06-10-2023 15:00,32926,592,39,6,0
32927,06-10-2023 14:00,32927,313,88,17,0
32928,04-10-2023 13:00,32928,183,212,6,0
32929,05-10-2023 04:00,32929,577,191,25,0
32930,04-10-2023 19:00,32930,127,100,12,0
32931,04-10-2023 20:00,32931,518,213,2,0
32932,06-10-2023 15:00,32932,424,9,9,0
32933,07-10-2023 01:00,32933,483,1,28,0
32934,04-10-2023 16:00,32934,525,134,1,0
32935,07-10-2023 00:00,32935,297,83,6,0
32936,07-10-2023 06:00,32936,543,191,6,0
32937,05-10-2023 01:00,32937,147,215,4,0
32938,06-10-2023 06:00,32938,338,134,6,0
32939,06-10-2023 03:00,32939,128,215,9,0
32940,06-10-2023 04:00,32940,229,159,19,0
32941,05-10-2023 22:00,32941,209,80,1,0
32942,06-10-2023 08:00,32942,522,154,1,0
32943,07-10-2023 00:00,32943,291,100,12,0
32944,06-10-2023 23:00,32944,141,225,24,0
32945,05-10-2023 21:00,32945,315,17,6,0
32946,06-10-2023 20:00,32946,153,116,1,0
32947,05-10-2023 13:00,32947,429,47,18,0
32948,06-10-2023 21:00,32948,199,28,29,0
32949,07-10-2023 13:00,32949,278,93,5,0
32950,05-10-2023 07:00,32950,283,245,22,0
32951,06-10-2023 21:00,32951,414,218,3,0
32952,07-10-2023 16:00,32952,194,15,14,0
32953,07-10-2023 06:00,32953,499,87,5,0
32954,06-10-2023 09:00,32954,508,198,21,0
32955,07-10-2023 03:00,32955,348,39,5,0
32956,08-10-2023 00:00,32956,130,3,5,0
32957,05-10-2023 13:00,32957,262,161,19,0
32958,07-10-2023 21:00,32958,299,93,9,0
32959,06-10-2023 16:00,32959,596,233,1,0
32960,05-10-2023 14:00,32960,240,188,5,0
32961,05-10-2023 09:00,32961,428,230,2,0
32962,07-10-2023 15:00,32962,175,59,16,0
32963,08-10-2023 02:00,32963,440,85,12,0
32964,05-10-2023 15:00,32964,175,51,6,0
32965,07-10-2023 01:00,32965,220,197,11,0
32966,06-10-2023 01:00,32966,324,23,4,0
32967,06-10-2023 16:00,32967,236,49,9,0
32968,06-10-2023 04:00,32968,102,185,4,0
32969,08-10-2023 14:00,32969,312,31,6,0
32970,07-10-2023 12:00,32970,228,132,5,0
32971,06-10-2023 03:00,32971,242,70,2,0
32972,08-10-2023 12:00,32972,259,96,5,0
32973,06-10-2023 14:00,32973,277,236,10,0
32974,06-10-2023 04:00,32974,404,106,29,0
32975,06-10-2023 18:00,32975,449,5,4,0
32976,07-10-2023 19:00,32976,129,85,2,0
32977,07-10-2023 08:00,32977,236,157,4,0
32978,08-10-2023 23:00,32978,405,246,8,0
32979,06-10-2023 16:00,32979,131,213,9,0
32980,08-10-2023 00:00,32980,242,160,2,0
32981,08-10-2023 05:00,32981,586,59,28,0
32982,07-10-2023 05:00,32982,102,74,9,0
32983,07-10-2023 02:00,32983,183,170,6,0
32984,08-10-2023 07:00,32984,320,39,2,0
32985,07-10-2023 20:00,32985,551,63,22,0
32986,07-10-2023 07:00,32986,194,39,4,0
32987,08-10-2023 12:00,32987,591,33,6,0
32988,06-10-2023 18:00,32988,196,186,11,0
32989,07-10-2023 09:00,32989,455,184,4,0
32990,07-10-2023 09:00,32990,362,183,1,0
32991,07-10-2023 15:00,32991,496,32,14,0
32992,06-10-2023 20:00,32992,315,2,9,0
32993,09-10-2023 03:00,32993,143,155,26,0
32994,09-10-2023 06:00,32994,569,22,6,0
32995,09-10-2023 06:00,32995,168,227,9,0
32996,09-10-2023 11:00,32996,149,38,9,0
32997,08-10-2023 11:00,32997,309,236,2,0
32998,09-10-2023 05:00,32998,561,225,15,0
32999,09-10-2023 11:00,32999,111,149,7,0
33000,08-10-2023 19:00,33000,502,70,10,0
33001,07-10-2023 04:00,33001,269,235,16,0
33002,08-10-2023 02:00,33002,568,67,17,0
33003,08-10-2023 11:00,33003,565,228,6,0
33004,08-10-2023 01:00,33004,218,191,11,0
33005,08-10-2023 23:00,33005,492,58,4,0
33006,09-10-2023 16:00,33006,469,186,7,0
33007,09-10-2023 14:00,33007,408,28,11,0
33008,09-10-2023 10:00,33008,338,203,6,0
33009,08-10-2023 18:00,33009,226,209,20,0
33010,09-10-2023 12:00,33010,495,71,15,0
33011,10-10-2023 04:00,33011,464,233,6,0
33012,08-10-2023 00:00,33012,338,179,12,0
33013,09-10-2023 01:00,33013,595,165,9,0
33014,08-10-2023 02:00,33014,157,205,9,0
33015,09-10-2023 07:00,33015,264,20,10,0
33016,08-10-2023 08:00,33016,198,72,13,0
33017,09-10-2023 12:00,33017,183,221,21,0
33018,09-10-2023 02:00,33018,230,8,5,0
33019,07-10-2023 19:00,33019,303,207,6,0
33020,08-10-2023 01:00,33020,507,232,14,0
33021,08-10-2023 02:00,33021,437,138,6,0
33022,10-10-2023 06:00,33022,341,238,6,0
33023,08-10-2023 06:00,33023,440,203,4,0
33024,10-10-2023 11:00,33024,301,125,9,0
33025,10-10-2023 20:00,33025,448,132,29,0
33026,10-10-2023 05:00,33026,300,57,4,0
33027,10-10-2023 15:00,33027,405,68,20,0
33028,09-10-2023 04:00,33028,391,178,13,0
33029,08-10-2023 07:00,33029,171,233,2,0
33030,08-10-2023 19:00,33030,432,205,15,0
33031,08-10-2023 23:00,33031,259,220,2,0
33032,08-10-2023 11:00,33032,299,51,12,0
33033,08-10-2023 14:00,33033,342,175,5,0
33034,08-10-2023 23:00,33034,103,216,4,0
33035,10-10-2023 03:00,33035,555,163,17,0
33036,10-10-2023 19:00,33036,431,120,13,0
33037,10-10-2023 12:00,33037,160,225,14,0
33038,11-10-2023 08:00,33038,455,214,5,0
33039,10-10-2023 17:00,33039,357,124,5,0
33040,08-10-2023 23:00,33040,228,152,11,0
33041,10-10-2023 18:00,33041,383,196,19,0
33042,09-10-2023 23:00,33042,270,140,5,0
33043,10-10-2023 00:00,33043,585,39,2,0
33044,10-10-2023 15:00,33044,319,177,12,0
33045,10-10-2023 01:00,33045,473,224,21,0
33046,11-10-2023 10:00,33046,437,78,5,0
33047,11-10-2023 05:00,33047,444,12,4,0
33048,11-10-2023 03:00,33048,551,194,3,0
33049,11-10-2023 10:00,33049,437,39,9,0
33050,11-10-2023 18:00,33050,426,25,2,0
33051,09-10-2023 08:00,33051,531,238,6,0
33052,11-10-2023 09:00,33052,386,30,5,0
33053,11-10-2023 06:00,33053,239,110,13,0
33054,09-10-2023 11:00,33054,497,239,4,0
33055,12-10-2023 03:00,33055,307,136,15,0
33056,09-10-2023 15:00,33056,542,38,10,0
33057,10-10-2023 07:00,33057,466,59,15,0
33058,09-10-2023 11:00,33058,124,24,19,0
33059,10-10-2023 07:00,33059,311,56,10,0
33060,10-10-2023 00:00,33060,568,126,9,0
33061,12-10-2023 06:00,33061,317,160,10,0
33062,11-10-2023 16:00,33062,300,241,14,0
33063,10-10-2023 21:00,33063,448,145,22,0
33064,11-10-2023 12:00,33064,269,222,6,0
