Log_ID,Table_Name,Operation,Changed_By,Changed_At,Old_Data,New_Data
3811,Evidence,INSERT,244,2019-06-23 05:00:58,{},"{""Status"": ""Closed""}"
3812,Complaint,INSERT,157,2023-07-04 13:29:52,{},"{""Status"": ""Under Investigation""}"
3813,FIR,INSERT,70,2022-08-27 16:33:16,{},"{""Status"": ""Under Investigation""}"
3814,Case_Status,UPDATE,71,2021-09-15 15:01:58,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
3815,Evidence,INSERT,48,2023-06-06 01:58:03,{},"{""Status"": ""Closed""}"
3816,Evidence,INSERT,250,2019-05-17 10:06:49,{},"{""Status"": ""Closed""}"
3817,Evidence,INSERT,33,2021-08-30 14:16:05,{},"{""Status"": ""Closed""}"
3818,Complaint,INSERT,116,2021-02-23 11:41:19,{},"{""Status"": ""Closed""}"
3819,FIR,INSERT,153,2019-08-12 15:19:20,{},"{""Status"": ""Under Investigation""}"
3820,Suspects,INSERT,170,2020-05-26 12:14:56,{},"{""Status"": ""Closed""}"
3821,Evidence,INSERT,11,2020-11-05 20:28:07,{},"{""Status"": ""Closed""}"
3822,FIR,UPDATE,235,2021-09-29 05:03:11,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
3823,Evidence,INSERT,218,2021-03-26 04:42:32,{},"{""Status"": ""Under Investigation""}"
3824,Complaint,INSERT,124,2021-10-12 02:52:33,{},"{""Status"": ""Closed""}"
3825,Evidence,INSERT,254,2021-03-31 08:59:44,{},"{""Status"": ""Under Investigation""}"
3826,FIR,INSERT,202,2022-12-23 07:32:02,{},"{""Status"": ""Closed""}"
3827,FIR,INSERT,46,2020-02-07 03:32:00,{},"{""Status"": ""Closed""}"
3828,Evidence,INSERT,171,2019-09-01 12:43:43,{},"{""Status"": ""Under Investigation""}"
3829,Complaint,INSERT,257,2020-03-01 07:33:08,{},"{""Status"": ""Under Investigation""}"
3830,Accused,INSERT,258,2019-06-23 21:48:56,{},"{""Status"": ""Closed""}"
3831,Suspects,INSERT,275,2021-03-28 08:44:39,{},"{""Status"": ""Under Investigation""}"
3832,FIR,INSERT,262,2021-01-13 08:30:01,{},"{""Status"": ""Closed""}"
3833,FIR,UPDATE,192,2023-09-12 02:01:44,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
3834,Case_Status,UPDATE,198,2021-09-12 05:40:29,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
3835,Complaint,INSERT,53,2020-09-14 17:15:41,{},"{""Status"": ""Under Investigation""}"
3836,FIR_Accused,INSERT,225,2019-05-14 19:56:28,{},"{""Status"": ""Closed""}"
3837,FIR_Accused,INSERT,12,2022-02-03 09:54:56,{},"{""Status"": ""Under Investigation""}"
3838,Complaint,INSERT,177,2021-10-14 17:21:16,{},"{""Status"": ""Under Investigation""}"
3839,Case_Status,UPDATE,199,2022-07-21 15:09:35,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
3840,Evidence,INSERT,54,2021-10-02 17:40:03,{},"{""Status"": ""Under Investigation""}"
3841,Accused,INSERT,268,2021-05-22 01:05:14,{},"{""Status"": ""Closed""}"
3842,Accused,INSERT,67,2021-08-14 03:57:02,{},"{""Status"": ""Closed""}"
3843,Accused,INSERT,70,2021-10-24 01:58:13,{},"{""Status"": ""Under Investigation""}"
3844,FIR_Accused,INSERT,219,2023-04-18 00:27:06,{},"{""Status"": ""Under Investigation""}"
3845,FIR,UPDATE,82,2020-06-24 17:03:42,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
3846,Accused,INSERT,158,2023-03-11 01:29:44,{},"{""Status"": ""Closed""}"
3847,Accused,INSERT,129,2020-05-15 17:12:48,{},"{""Status"": ""Under Investigation""}"
3848,Suspects,INSERT,42,2022-04-30 07:23:44,{},"{""Status"": ""Closed""}"
3849,Case_Status,UPDATE,270,2021-10-12 09:04:41,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
3850,Evidence,INSERT,247,2019-04-05 12:52:08,{},"{""Status"": ""Under Investigation""}"
3851,FIR,UPDATE,134,2021-04-19 19:05:03,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
3852,Accused,INSERT,42,2021-03-15 06:43:04,{},"{""Status"": ""Under Investigation""}"
3853,FIR,INSERT,248,2023-10-12 12:10:46,{},"{""Status"": ""Under Investigation""}"
3854,FIR,INSERT,125,2023-08-12 13:04:23,{},"{""Status"": ""Under Investigation""}"
3855,FIR,INSERT,37,2022-01-10 04:40:20,{},"{""Status"": ""Under Investigation""}"
3856,Case_Status,UPDATE,26,2019-05-02 06:53:59,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
3857,FIR_Accused,INSERT,159,2023-10-31 04:59:55,{},"{""Status"": ""Closed""}"
3858,Accused,INSERT,18,2021-10-20 23:47:29,{},"{""Status"": ""Under Investigation""}"
3859,FIR_Accused,INSERT,177,2020-03-25 03:03:47,{},"{""Status"": ""Under Investigation""}"
3860,FIR,UPDATE,88,2023-09-20 19:58:51,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
3861,Accused,INSERT,257,2021-12-07 20:34:17,{},"{""Status"": ""Under Investigation""}"
3862,Suspects,INSERT,108,2020-08-22 08:15:06,{},"{""Status"": ""Closed""}"
3863,FIR_Accused,INSERT,104,2019-10-04 12:26:09,{},"{""Status"": ""Under Investigation""}"
3864,FIR,INSERT,215,2021-05-12 18:04:49,{},"{""Status"": ""Closed""}"
3865,Suspects,INSERT,121,2022-02-13 19:55:59,{},"{""Status"": ""Closed""}"
3866,Complaint,INSERT,177,2022-03-31 02:07:49,{},"{""Status"": ""Under Investigation""}"
3867,Suspects,INSERT,200,2020-10-31 10:34:01,{},"{""Status"": ""Under Investigation""}"
3868,FIR_Accused,INSERT,233,2019-01-05 04:39:47,{},"{""Status"": ""Closed""}"
3869,Suspects,INSERT,111,2021-07-30 06:00:04,{},"{""Status"": ""Under Investigation""}"
3870,Case_Status,UPDATE,17,2021-12-02 20:43:03,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
3871,FIR,INSERT,241,2022-09-17 07:46:33,{},"{""Status"": ""Closed""}"
3872,FIR,INSERT,81,2020-09-01 19:57:23,{},"{""Status"": ""Closed""}"
3873,Accused,INSERT,63,2019-03-27 01:14:42,{},"{""Status"": ""Under Investigation""}"
3874,Accused,INSERT,78,2019-08-04 07:40:13,{},"{""Status"": ""Closed""}"
3875,Evidence,INSERT,38,2023-07-30 11:28:57,{},"{""Status"": ""Under Investigation""}"
3876,FIR,UPDATE,193,2019-10-31 23:34:29,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
3877,FIR,UPDATE,107,2021-01-23 04:49:28,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
3878,Accused,INSERT,75,2023-04-18 06:55:51,{},"{""Status"": ""Closed""}"
3879,FIR_Accused,INSERT,65,2023-12-28 16:49:40,{},"{""Status"": ""Closed""}"
3880,Suspects,INSERT,151,2022-11-12 00:37:32,{},"{""Status"": ""Closed""}"
3881,Suspects,INSERT,10,2023-02-05 20:13:41,{},"{""Status"": ""Closed""}"
3882,Accused,INSERT,6,2019-08-20 20:55:22,{},"{""Status"": ""Closed""}"
3883,Suspects,INSERT,129,2021-07-04 07:53:10,{},"{""Status"": ""Under Investigation""}"
3884,Complaint,INSERT,100,2020-01-10 21:27:46,{},"{""Status"": ""Closed""}"
3885,FIR,UPDATE,228,2022-06-30 18:39:04,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
3886,FIR_Accused,INSERT,101,2022-03-02 16:20:16,{},"{""Status"": ""Under Investigation""}"
3887,Accused,INSERT,6,2021-12-07 09:19:46,{},"{""Status"": ""Under Investigation""}"
3888,Evidence,INSERT,61,2020-02-19 03:22:01,{},"{""Status"": ""Closed""}"
3889,FIR_Accused,INSERT,142,2023-09-06 01:20:27,{},"{""Status"": ""Under Investigation""}"
3890,Suspects,INSERT,177,2019-07-06 04:41:51,{},"{""Status"": ""Closed""}"
3891,FIR,UPDATE,107,2019-11-25 09:03:27,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
3892,Evidence,INSERT,271,2023-02-02 17:06:46,{},"{""Status"": ""Closed""}"
3893,Suspects,INSERT,7,2020-01-05 22:10:50,{},"{""Status"": ""Under Investigation""}"
3894,Suspects,INSERT,110,2019-03-25 00:24:47,{},"{""Status"": ""Under Investigation""}"
3895,Complaint,INSERT,197,2022-10-04 20:39:16,{},"{""Status"": ""Under Investigation""}"
3896,FIR,UPDATE,162,2019-10-08 05:52:41,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
3897,FIR,UPDATE,273,2019-04-09 11:56:28,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
3898,Evidence,INSERT,157,2021-07-15 19:20:32,{},"{""Status"": ""Closed""}"
3899,Evidence,INSERT,180,2021-02-28 04:50:50,{},"{""Status"": ""Closed""}"
3900,Case_Status,UPDATE,266,2019-11-04 01:25:27,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
3901,FIR,UPDATE,245,2021-10-02 00:00:05,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
3902,Complaint,INSERT,74,2020-01-23 14:11:24,{},"{""Status"": ""Closed""}"
3903,FIR,INSERT,147,2020-12-06 09:11:13,{},"{""Status"": ""Under Investigation""}"
3904,Suspects,INSERT,15,2022-09-20 02:17:09,{},"{""Status"": ""Closed""}"
3905,FIR_Accused,INSERT,167,2021-07-31 14:31:25,{},"{""Status"": ""Closed""}"
3906,FIR,UPDATE,171,2023-12-02 08:48:52,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
3907,FIR,INSERT,158,2022-07-26 11:35:37,{},"{""Status"": ""Closed""}"
3908,Case_Status,UPDATE,252,2021-05-12 01:23:02,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
3909,Complaint,INSERT,130,2019-05-15 23:53:58,{},"{""Status"": ""Closed""}"
3910,Suspects,INSERT,272,2020-08-10 13:53:25,{},"{""Status"": ""Under Investigation""}"
3911,Evidence,INSERT,35,2020-11-04 13:03:05,{},"{""Status"": ""Under Investigation""}"
3912,Complaint,INSERT,45,2023-12-02 08:50:14,{},"{""Status"": ""Closed""}"
3913,Case_Status,UPDATE,80,2023-06-04 01:26:52,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
3914,Evidence,INSERT,125,2020-11-30 16:33:04,{},"{""Status"": ""Closed""}"
3915,FIR,INSERT,216,2019-10-24 18:22:38,{},"{""Status"": ""Under Investigation""}"
3916,FIR,INSERT,205,2023-06-16 04:33:56,{},"{""Status"": ""Closed""}"
3917,Complaint,INSERT,7,2019-03-27 16:45:18,{},"{""Status"": ""Closed""}"
3918,Case_Status,UPDATE,103,2023-06-11 02:41:16,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
3919,Complaint,INSERT,44,2023-02-07 09:28:37,{},"{""Status"": ""Under Investigation""}"
3920,Case_Status,UPDATE,208,2023-02-15 18:39:18,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
3921,Evidence,INSERT,126,2023-05-16 04:03:01,{},"{""Status"": ""Under Investigation""}"
3922,FIR,INSERT,97,2020-12-08 06:28:56,{},"{""Status"": ""Closed""}"
3923,FIR,UPDATE,97,2021-12-09 06:32:19,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
3924,Evidence,INSERT,14,2022-04-25 19:52:04,{},"{""Status"": ""Under Investigation""}"
3925,FIR_Accused,INSERT,258,2023-02-06 21:36:01,{},"{""Status"": ""Closed""}"
3926,Evidence,INSERT,72,2021-07-16 12:31:09,{},"{""Status"": ""Under Investigation""}"
3927,FIR,INSERT,122,2022-09-14 06:37:43,{},"{""Status"": ""Closed""}"
3928,FIR,INSERT,98,2019-05-22 05:08:35,{},"{""Status"": ""Under Investigation""}"
3929,Evidence,INSERT,134,2021-11-28 13:46:16,{},"{""Status"": ""Under Investigation""}"
3930,Case_Status,UPDATE,262,2020-04-20 17:58:52,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
3931,FIR,UPDATE,227,2021-12-12 13:31:55,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
3932,FIR_Accused,INSERT,53,2020-02-12 12:26:26,{},"{""Status"": ""Under Investigation""}"
3933,Evidence,INSERT,126,2020-07-03 19:44:36,{},"{""Status"": ""Under Investigation""}"
3934,FIR_Accused,INSERT,31,2020-05-05 12:21:52,{},"{""Status"": ""Closed""}"
3935,Accused,INSERT,116,2021-07-21 12:16:37,{},"{""Status"": ""Under Investigation""}"
3936,Evidence,INSERT,263,2021-05-16 00:36:54,{},"{""Status"": ""Closed""}"
3937,Complaint,INSERT,155,2022-07-07 12:57:22,{},"{""Status"": ""Under Investigation""}"
3938,FIR,INSERT,28,2022-10-22 02:21:24,{},"{""Status"": ""Under Investigation""}"
3939,Evidence,INSERT,88,2021-10-15 13:13:33,{},"{""Status"": ""Closed""}"
3940,Accused,INSERT,45,2020-09-03 01:53:24,{},"{""Status"": ""Closed""}"
3941,Complaint,INSERT,248,2019-03-07 03:36:24,{},"{""Status"": ""Closed""}"
3942,FIR_Accused,INSERT,247,2019-11-22 04:25:02,{},"{""Status"": ""Closed""}"
3943,Accused,INSERT,108,2023-08-12 18:58:11,{},"{""Status"": ""Closed""}"
3944,Accused,INSERT,250,2020-01-12 12:06:17,{},"{""Status"": ""Closed""}"
3945,FIR,INSERT,198,2022-01-11 14:45:08,{},"{""Status"": ""Closed""}"
3946,FIR_Accused,INSERT,44,2020-01-25 20:15:24,{},"{""Status"": ""Closed""}"
3947,FIR,INSERT,90,2022-11-30 05:06:56,{},"{""Status"": ""Under Investigation""}"
3948,Case_Status,UPDATE,269,2023-10-02 01:45:00,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
3949,Suspects,INSERT,4,2019-08-16 12:50:19,{},"{""Status"": ""Closed""}"
3950,Case_Status,UPDATE,125,2021-11-09 17:43:01,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
3951,Accused,INSERT,41,2023-07-23 22:39:19,{},"{""Status"": ""Under Investigation""}"
3952,FIR_Accused,INSERT,161,2019-04-23 18:15:28,{},"{""Status"": ""Closed""}"
3953,Accused,INSERT,191,2022-06-06 08:07:01,{},"{""Status"": ""Closed""}"
3954,FIR,INSERT,70,2019-02-06 16:18:30,{},"{""Status"": ""Closed""}"
3955,Complaint,INSERT,160,2020-04-02 20:08:27,{},"{""Status"": ""Closed""}"
3956,FIR,INSERT,265,2021-05-11 20:31:07,{},"{""Status"": ""Under Investigation""}"
3957,FIR,INSERT,14,2021-09-24 01:40:46,{},"{""Status"": ""Under Investigation""}"
3958,Suspects,INSERT,34,2023-05-21 11:23:27,{},"{""Status"": ""Under Investigation""}"
3959,Complaint,INSERT,122,2020-03-27 20:25:30,{},"{""Status"": ""Under Investigation""}"
3960,Suspects,INSERT,210,2020-11-19 18:02:59,{},"{""Status"": ""Closed""}"
3961,Case_Status,UPDATE,140,2021-11-09 17:59:59,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
3962,Complaint,INSERT,103,2021-05-11 13:04:24,{},"{""Status"": ""Under Investigation""}"
3963,FIR,UPDATE,252,2020-12-23 18:02:31,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
3964,Case_Status,UPDATE,231,2021-05-05 23:13:11,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
3965,FIR,INSERT,29,2020-09-20 17:34:55,{},"{""Status"": ""Under Investigation""}"
3966,FIR,INSERT,146,2020-02-13 04:55:44,{},"{""Status"": ""Under Investigation""}"
3967,Accused,INSERT,4,2019-01-10 13:36:05,{},"{""Status"": ""Closed""}"
3968,FIR,INSERT,68,2019-08-22 00:14:35,{},"{""Status"": ""Under Investigation""}"
3969,Suspects,INSERT,157,2023-02-04 17:01:13,{},"{""Status"": ""Closed""}"
3970,FIR,INSERT,126,2020-12-20 05:44:20,{},"{""Status"": ""Under Investigation""}"
3971,FIR,INSERT,93,2023-10-12 10:55:44,{},"{""Status"": ""Under Investigation""}"
3972,FIR_Accused,INSERT,32,2022-12-06 14:41:25,{},"{""Status"": ""Under Investigation""}"
3973,Evidence,INSERT,29,2022-05-10 15:40:35,{},"{""Status"": ""Closed""}"
3974,Suspects,INSERT,200,2022-02-18 08:00:15,{},"{""Status"": ""Closed""}"
3975,Evidence,INSERT,270,2020-02-19 04:48:58,{},"{""Status"": ""Closed""}"
3976,Accused,INSERT,223,2021-10-29 07:49:08,{},"{""Status"": ""Closed""}"
3977,Evidence,INSERT,149,2021-01-22 06:25:24,{},"{""Status"": ""Closed""}"
3978,Suspects,INSERT,220,2020-04-18 12:13:38,{},"{""Status"": ""Under Investigation""}"
3979,Suspects,INSERT,222,2023-09-10 11:29:41,{},"{""Status"": ""Under Investigation""}"
3980,Case_Status,UPDATE,189,2023-02-17 20:16:43,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
3981,Accused,INSERT,189,2019-09-27 10:15:12,{},"{""Status"": ""Closed""}"
3982,Complaint,INSERT,173,2020-10-04 15:37:30,{},"{""Status"": ""Closed""}"
3983,Suspects,INSERT,250,2021-05-09 23:38:52,{},"{""Status"": ""Under Investigation""}"
3984,FIR,UPDATE,243,2023-04-15 00:13:29,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
3985,Suspects,INSERT,167,2021-11-03 04:22:36,{},"{""Status"": ""Under Investigation""}"
3986,FIR,INSERT,160,2022-05-20 20:46:50,{},"{""Status"": ""Under Investigation""}"
3987,FIR_Accused,INSERT,188,2019-03-11 06:43:10,{},"{""Status"": ""Under Investigation""}"
3988,Complaint,INSERT,42,2019-05-02 17:44:15,{},"{""Status"": ""Closed""}"
3989,FIR_Accused,INSERT,212,2021-01-05 11:35:14,{},"{""Status"": ""Under Investigation""}"
3990,FIR,INSERT,19,2021-07-13 16:45:17,{},"{""Status"": ""Closed""}"
3991,Evidence,INSERT,33,2023-06-02 04:43:04,{},"{""Status"": ""Closed""}"
3992,Accused,INSERT,203,2019-06-06 16:00:15,{},"{""Status"": ""Under Investigation""}"
3993,Accused,INSERT,274,2022-12-18 08:13:46,{},"{""Status"": ""Under Investigation""}"
3994,Complaint,INSERT,166,2019-09-09 14:31:40,{},"{""Status"": ""Closed""}"
3995,Accused,INSERT,176,2022-03-19 08:06:23,{},"{""Status"": ""Closed""}"
3996,Case_Status,UPDATE,182,2023-11-29 01:24:37,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
3997,FIR,UPDATE,211,2022-03-25 18:13:46,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
3998,Suspects,INSERT,6,2022-09-14 02:24:51,{},"{""Status"": ""Under Investigation""}"
3999,Suspects,INSERT,109,2020-06-12 07:02:08,{},"{""Status"": ""Closed""}"
4000,FIR_Accused,INSERT,148,2021-03-29 11:08:13,{},"{""Status"": ""Closed""}"
4001,Evidence,INSERT,217,2022-10-08 17:12:44,{},"{""Status"": ""Under Investigation""}"
4002,Complaint,INSERT,24,2020-01-27 03:03:19,{},"{""Status"": ""Under Investigation""}"
4003,Complaint,INSERT,204,2020-12-04 10:49:38,{},"{""Status"": ""Under Investigation""}"
4004,FIR,UPDATE,37,2020-12-16 07:00:43,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
4005,Suspects,INSERT,195,2021-06-01 06:39:59,{},"{""Status"": ""Closed""}"
4006,FIR,UPDATE,123,2021-01-02 01:37:46,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
4007,Suspects,INSERT,186,2019-11-21 09:40:53,{},"{""Status"": ""Closed""}"
4008,FIR,UPDATE,98,2020-05-15 15:02:55,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
4009,Complaint,INSERT,97,2021-11-12 17:58:15,{},"{""Status"": ""Closed""}"
4010,FIR,UPDATE,259,2023-01-31 08:34:41,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
4011,FIR,INSERT,196,2022-11-24 09:00:07,{},"{""Status"": ""Closed""}"
4012,FIR,UPDATE,249,2019-08-24 05:02:55,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
4013,FIR,INSERT,113,2022-12-08 06:39:05,{},"{""Status"": ""Under Investigation""}"
4014,Case_Status,UPDATE,266,2022-04-12 03:50:24,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
4015,Suspects,INSERT,233,2021-11-23 10:26:53,{},"{""Status"": ""Under Investigation""}"
4016,FIR_Accused,INSERT,258,2019-12-20 18:50:54,{},"{""Status"": ""Closed""}"
4017,Accused,INSERT,138,2021-09-11 07:31:30,{},"{""Status"": ""Under Investigation""}"
4018,Complaint,INSERT,58,2019-07-27 23:33:29,{},"{""Status"": ""Under Investigation""}"
4019,FIR,UPDATE,255,2019-11-14 14:19:52,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
4020,Accused,INSERT,168,2020-03-23 21:05:39,{},"{""Status"": ""Closed""}"
4021,FIR_Accused,INSERT,243,2023-07-19 15:39:17,{},"{""Status"": ""Closed""}"
4022,FIR,INSERT,19,2022-03-13 13:36:43,{},"{""Status"": ""Under Investigation""}"
4023,Evidence,INSERT,169,2019-02-01 23:50:26,{},"{""Status"": ""Closed""}"
4024,Evidence,INSERT,43,2021-10-20 05:55:08,{},"{""Status"": ""Closed""}"
4025,FIR,UPDATE,112,2022-12-05 16:28:39,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
4026,Accused,INSERT,214,2021-08-04 11:20:31,{},"{""Status"": ""Closed""}"
4027,FIR_Accused,INSERT,135,2019-09-23 04:13:00,{},"{""Status"": ""Under Investigation""}"
4028,FIR_Accused,INSERT,123,2020-01-12 05:55:17,{},"{""Status"": ""Closed""}"
4029,FIR,INSERT,73,2020-03-19 02:43:23,{},"{""Status"": ""Under Investigation""}"
4030,FIR_Accused,INSERT,236,2021-05-15 05:22:48,{},"{""Status"": ""Closed""}"
4031,Suspects,INSERT,170,2019-06-18 01:00:31,{},"{""Status"": ""Closed""}"
4032,FIR,INSERT,52,2021-05-26 12:36:54,{},"{""Status"": ""Closed""}"
4033,Case_Status,UPDATE,185,2019-10-21 13:34:06,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
4034,Complaint,INSERT,256,2022-02-03 23:38:10,{},"{""Status"": ""Under Investigation""}"
4035,FIR,UPDATE,196,2022-03-17 23:44:08,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
4036,Accused,INSERT,209,2021-04-06 19:57:57,{},"{""Status"": ""Under Investigation""}"
4037,Accused,INSERT,141,2020-05-21 15:03:14,{},"{""Status"": ""Under Investigation""}"
4038,Evidence,INSERT,148,2022-05-20 19:33:38,{},"{""Status"": ""Under Investigation""}"
4039,FIR,INSERT,162,2019-05-17 16:00:31,{},"{""Status"": ""Under Investigation""}"
4040,FIR_Accused,INSERT,139,2021-04-29 08:59:36,{},"{""Status"": ""Closed""}"
4041,Complaint,INSERT,125,2022-01-02 08:56:10,{},"{""Status"": ""Under Investigation""}"
4042,Case_Status,UPDATE,22,2021-09-16 02:29:17,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
4043,FIR_Accused,INSERT,247,2022-06-24 19:55:48,{},"{""Status"": ""Closed""}"
4044,Case_Status,UPDATE,142,2019-10-09 22:13:27,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
4045,Complaint,INSERT,249,2019-07-17 14:28:18,{},"{""Status"": ""Under Investigation""}"
4046,Evidence,INSERT,48,2019-11-12 13:08:28,{},"{""Status"": ""Under Investigation""}"
4047,FIR_Accused,INSERT,192,2020-04-20 18:36:33,{},"{""Status"": ""Under Investigation""}"
4048,Evidence,INSERT,139,2023-03-26 01:06:44,{},"{""Status"": ""Under Investigation""}"
4049,Complaint,INSERT,109,2022-05-06 11:36:31,{},"{""Status"": ""Under Investigation""}"
4050,Case_Status,UPDATE,137,2022-05-15 03:20:12,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
4051,FIR_Accused,INSERT,141,2020-01-06 04:16:51,{},"{""Status"": ""Under Investigation""}"
4052,Case_Status,UPDATE,184,2019-01-11 15:25:21,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
4053,FIR,INSERT,260,2023-08-11 23:56:34,{},"{""Status"": ""Closed""}"
4054,FIR_Accused,INSERT,46,2021-09-22 18:38:57,{},"{""Status"": ""Under Investigation""}"
4055,FIR,INSERT,228,2020-02-20 01:58:47,{},"{""Status"": ""Closed""}"
4056,FIR,INSERT,243,2023-03-06 08:12:57,{},"{""Status"": ""Under Investigation""}"
4057,Suspects,INSERT,42,2020-07-27 06:36:13,{},"{""Status"": ""Under Investigation""}"
4058,Case_Status,UPDATE,86,2020-04-20 10:47:10,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
4059,FIR_Accused,INSERT,15,2023-04-25 18:18:00,{},"{""Status"": ""Under Investigation""}"
4060,Accused,INSERT,253,2019-11-03 14:02:32,{},"{""Status"": ""Closed""}"
4061,Accused,INSERT,159,2020-04-05 09:43:31,{},"{""Status"": ""Closed""}"
4062,Accused,INSERT,236,2019-07-31 02:35:37,{},"{""Status"": ""Under Investigation""}"
4063,Suspects,INSERT,25,2020-02-01 15:06:30,{},"{""Status"": ""Under Investigation""}"
4064,Complaint,INSERT,64,2021-02-02 00:00:27,{},"{""Status"": ""Closed""}"
4065,FIR,INSERT,36,2023-08-27 07:43:24,{},"{""Status"": ""Closed""}"
4066,Complaint,INSERT,231,2022-11-02 04:38:16,{},"{""Status"": ""Under Investigation""}"
4067,FIR,INSERT,192,2020-06-02 01:05:54,{},"{""Status"": ""Closed""}"
4068,Suspects,INSERT,258,2021-06-10 21:12:45,{},"{""Status"": ""Closed""}"
4069,Complaint,INSERT,118,2019-01-13 20:16:10,{},"{""Status"": ""Under Investigation""}"
4070,Accused,INSERT,8,2020-11-19 08:36:56,{},"{""Status"": ""Under Investigation""}"
4071,Case_Status,UPDATE,122,2020-02-15 14:52:16,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
4072,Evidence,INSERT,275,2023-01-05 08:42:34,{},"{""Status"": ""Closed""}"
4073,FIR,UPDATE,121,2021-12-14 00:40:51,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
4074,Complaint,INSERT,187,2021-12-11 02:30:46,{},"{""Status"": ""Under Investigation""}"
4075,Case_Status,UPDATE,275,2020-10-02 08:56:49,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
4076,Accused,INSERT,83,2023-02-12 12:36:41,{},"{""Status"": ""Under Investigation""}"
4077,Evidence,INSERT,140,2021-08-27 12:04:30,{},"{""Status"": ""Under Investigation""}"
4078,Complaint,INSERT,270,2021-09-23 13:19:15,{},"{""Status"": ""Under Investigation""}"
4079,FIR_Accused,INSERT,45,2021-09-12 10:13:55,{},"{""Status"": ""Closed""}"
4080,FIR,INSERT,74,2021-12-11 18:04:55,{},"{""Status"": ""Under Investigation""}"
4081,Suspects,INSERT,26,2020-04-11 06:53:33,{},"{""Status"": ""Closed""}"
4082,Complaint,INSERT,266,2022-11-27 19:58:21,{},"{""Status"": ""Under Investigation""}"
4083,FIR,UPDATE,36,2023-12-30 22:45:08,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
4084,Accused,INSERT,203,2019-05-01 15:46:47,{},"{""Status"": ""Closed""}"
4085,Case_Status,UPDATE,119,2019-02-13 18:07:52,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
4086,FIR_Accused,INSERT,109,2020-07-22 08:17:51,{},"{""Status"": ""Under Investigation""}"
