Outcome_ID,FIR_ID,Outcome,Outcome_Date,Remarks
16582,33207,Case Closed,15-01-2024 04:00,
16583,33208,Case Closed,24-01-2025 11:00,
16584,33212,Case Closed,22-12-2023 11:00,
16585,33213,Case Closed,18-11-2023 14:00,
16586,33216,Case Closed,06-01-2024 22:00,
16587,33218,Case Closed,29-12-2023 07:00,
16588,33219,Case Closed,03-07-2025 05:00,
16589,33220,Case Closed,27-10-2023 20:00,
16590,33221,Case Closed,17-12-2023 15:00,
16591,33222,Case Closed,15-12-2023 21:00,
16592,33223,Case Closed,07-12-2023 15:00,
16593,33224,Case Closed,26-12-2023 15:00,
16594,33225,Case Closed,13-12-2023 22:00,
16595,33232,Case Closed,28-12-2023 15:00,
16596,33234,Case Closed,21-11-2023 20:00,
16597,33237,Case Closed,16-03-2024 06:00,
16598,33239,Case Closed,25-11-2023 01:00,
16599,33242,Case Closed,04-01-2024 18:00,
16600,33243,Case Closed,03-11-2023 11:00,
16601,33246,Case Closed,31-10-2023 17:00,
16602,33247,Case Closed,01-11-2023 21:00,
16603,33251,Case Closed,29-12-2023 14:00,
16604,33252,Case Closed,04-01-2024 18:00,
16605,33254,Case Closed,06-11-2023 04:00,
16606,33255,Case Closed,19-12-2023 10:00,
16607,33259,Case Closed,09-01-2024 22:00,
16608,33260,Case Closed,24-10-2023 20:00,
16609,33262,Case Closed,05-11-2023 08:00,
16610,33263,Case Closed,18-12-2023 00:00,
16611,33265,Case Closed,02-12-2023 04:00,
16612,33266,Case Closed,02-12-2023 14:00,
16613,33267,Case Closed,05-12-2023 22:00,
16614,33269,Case Closed,27-10-2023 17:00,
16615,33270,Case Closed,05-02-2024 12:00,
16616,33271,Case Closed,28-10-2023 02:00,
16617,33274,Case Closed,15-11-2023 04:00,
16618,33276,Case Closed,05-11-2023 10:00,
16619,33278,Case Closed,09-02-2025 00:00,
16620,33282,Case Closed,11-02-2024 21:00,
16621,33287,Case Closed,14-11-2023 00:00,
16622,33288,Case Closed,12-01-2024 07:00,
16623,33289,Case Closed,16-11-2023 14:00,
16624,33290,Case Closed,30-12-2023 00:00,
16625,33291,Case Closed,15-12-2023 02:00,
16626,33296,Case Closed,13-11-2023 19:00,
16627,33297,Case Closed,25-12-2023 20:00,
16628,33298,Case Closed,24-11-2023 06:00,
16629,33299,Case Closed,02-12-2023 23:00,
16630,33301,Case Closed,18-12-2023 06:00,
16631,33302,Case Closed,17-11-2023 17:00,
16632,33305,Case Closed,12-07-2024 06:00,
16633,33307,Case Closed,16-01-2024 09:00,
16634,33310,Case Closed,16-01-2024 00:00,
16635,33314,Case Closed,19-12-2023 21:00,
16636,33315,Case Closed,06-12-2023 14:00,
16637,33316,Case Closed,01-11-2023 20:00,
16638,33320,Case Closed,29-11-2023 07:00,
16639,33321,Case Closed,22-11-2023 10:00,
16640,33322,Case Closed,08-01-2024 05:00,
16641,33323,Case Closed,17-01-2024 13:00,
16642,33327,Case Closed,04-11-2023 08:00,
16643,33328,Case Closed,17-01-2024 10:00,
16644,33336,Case Closed,07-11-2023 01:00,
16645,33338,Case Closed,28-10-2023 04:00,
16646,33340,Case Closed,10-07-2024 09:00,
16647,33341,Case Closed,06-01-2024 16:00,
16648,33342,Case Closed,17-11-2023 17:00,
16649,33345,Case Closed,05-12-2024 09:00,
16650,33346,Case Closed,24-10-2023 18:00,
16651,33347,Case Closed,08-09-2024 05:00,
16652,33350,Case Closed,17-11-2023 12:00,
16653,33352,Case Closed,06-11-2023 16:00,
16654,33354,Case Closed,01-01-2024 01:00,
16655,33355,Case Closed,30-11-2023 03:00,
16656,33356,Case Closed,01-11-2023 22:00,
16657,33357,Case Closed,01-11-2023 00:00,
16658,33359,Case Closed,20-12-2023 21:00,
16659,33364,Case Closed,29-10-2024 14:00,
16660,33365,Case Closed,15-01-2024 21:00,
16661,33367,Case Closed,13-11-2023 15:00,
16662,33370,Case Closed,03-12-2023 05:00,
16663,33373,Case Closed,06-11-2023 15:00,
16664,33374,Case Closed,24-12-2023 08:00,
16665,33376,Case Closed,17-12-2024 14:00,
16666,33380,Case Closed,22-11-2023 01:00,
16667,33383,Case Closed,22-11-2023 03:00,
16668,33389,Case Closed,13-12-2023 00:00,
16669,33391,Case Closed,27-11-2023 20:00,
16670,33392,Case Closed,20-04-2024 18:00,
16671,33394,Case Closed,01-11-2023 19:00,
16672,33395,Case Closed,24-11-2023 13:00,
16673,33396,Case Closed,31-12-2023 07:00,
16674,33398,Case Closed,14-01-2024 04:00,
16675,33400,Case Closed,07-12-2023 20:00,
16676,33404,Case Closed,20-01-2024 11:00,
16677,33406,Case Closed,13-11-2023 07:00,
16678,33407,Case Closed,01-01-2024 16:00,
16679,33408,Case Closed,08-11-2023 09:00,
16680,33413,Case Closed,16-04-2025 12:00,
16681,33414,Case Closed,02-01-2024 12:00,
16682,33415,Case Closed,30-10-2023 02:00,
16683,33417,Case Closed,17-01-2024 21:00,
16684,33421,Case Closed,09-01-2024 06:00,
16685,33422,Case Closed,11-12-2024 02:00,
16686,33423,Case Closed,26-11-2023 00:00,
16687,33425,Case Closed,19-01-2024 13:00,
16688,33426,Case Closed,06-12-2023 20:00,
16689,33428,Case Closed,23-08-2024 05:00,
16690,33431,Case Closed,19-11-2023 12:00,
16691,33432,Case Closed,08-04-2024 03:00,
16692,33433,Case Closed,20-01-2024 11:00,
16693,33435,Case Closed,18-01-2024 02:00,
16694,33436,Case Closed,04-12-2023 19:00,
16695,33437,Case Closed,11-11-2023 21:00,
16696,33438,Case Closed,15-11-2023 04:00,
16697,33440,Case Closed,16-12-2023 19:00,
16698,33442,Case Closed,08-01-2024 11:00,
16699,33443,Case Closed,05-12-2023 16:00,
16700,33447,Case Closed,07-01-2024 05:00,
16701,33448,Case Closed,17-11-2023 01:00,
16702,33453,Case Closed,13-09-2025 15:00,
16703,33455,Case Closed,24-11-2023 11:00,
16704,33457,Case Closed,28-12-2023 09:00,
16705,33458,Case Closed,11-12-2023 16:00,
16706,33459,Case Closed,14-01-2024 05:00,
16707,33462,Case Closed,09-12-2023 02:00,
16708,33467,Case Closed,17-01-2024 21:00,
16709,33469,Case Closed,10-02-2024 18:00,
16710,33471,Case Closed,02-02-2024 09:00,
16711,33473,Case Closed,08-09-2025 17:00,
16712,33474,Case Closed,19-12-2023 20:00,
16713,33475,Case Closed,29-11-2023 01:00,
16714,33478,Case Closed,24-11-2023 21:00,
16715,33480,Case Closed,10-11-2023 07:00,
16716,33481,Case Closed,05-11-2023 00:00,
16717,33483,Case Closed,08-12-2023 15:00,
16718,33484,Case Closed,26-11-2023 03:00,
16719,33486,Case Closed,12-11-2023 14:00,
16720,33487,Case Closed,05-11-2023 22:00,
16721,33488,Case Closed,06-10-2024 11:00,
16722,33493,Case Closed,22-11-2023 02:00,
16723,33494,Case Closed,25-12-2023 19:00,
16724,33495,Case Closed,02-12-2023 09:00,
16725,33496,Case Closed,26-12-2023 16:00,
16726,33498,Case Closed,30-12-2023 06:00,
16727,33499,Case Closed,24-01-2024 13:00,
16728,33501,Case Closed,04-01-2024 04:00,
16729,33502,Case Closed,30-11-2023 14:00,
16730,33503,Case Closed,07-01-2024 08:00,
16731,33504,Case Closed,08-11-2023 22:00,
16732,33507,Case Closed,25-11-2023 18:00,
16733,33508,Case Closed,14-10-2025 14:00,
16734,33514,Case Closed,01-11-2023 22:00,
16735,33517,Case Closed,20-11-2023 09:00,
16736,33518,Case Closed,11-11-2023 14:00,
16737,33521,Case Closed,14-12-2023 22:00,
16738,33524,Case Closed,04-12-2023 11:00,
16739,33525,Case Closed,04-03-2025 11:00,
16740,33526,Case Closed,28-12-2023 01:00,
16741,33527,Case Closed,25-05-2024 01:00,
16742,33528,Case Closed,24-12-2023 08:00,
16743,33530,Case Closed,08-12-2023 14:00,
16744,33533,Case Closed,09-01-2024 03:00,
16745,33534,Case Closed,03-12-2023 06:00,
16746,33535,Case Closed,14-01-2024 21:00,
16747,33536,Case Closed,05-01-2024 16:00,
16748,33537,Case Closed,18-12-2023 22:00,
16749,33538,Case Closed,15-01-2024 05:00,
16750,33539,Case Closed,29-12-2023 00:00,
16751,33541,Case Closed,24-12-2023 03:00,
16752,33542,Case Closed,05-12-2024 21:00,
16753,33543,Case Closed,26-11-2023 06:00,
16754,33545,Case Closed,18-11-2023 23:00,
16755,33547,Case Closed,19-01-2024 07:00,
16756,33549,Case Closed,18-01-2024 14:00,
16757,33550,Case Closed,13-01-2024 07:00,
16758,33552,Case Closed,19-02-2024 07:00,
16759,33553,Case Closed,05-01-2024 16:00,
16760,33556,Case Closed,17-12-2023 06:00,
16761,33557,Case Closed,09-01-2024 20:00,
16762,33559,Case Closed,14-11-2023 04:00,
16763,33560,Case Closed,24-11-2023 08:00,
16764,33561,Case Closed,09-11-2023 17:00,
16765,33562,Case Closed,29-11-2023 05:00,
16766,33565,Case Closed,19-01-2024 12:00,
16767,33566,Case Closed,26-12-2023 14:00,
16768,33568,Case Closed,24-11-2023 01:00,
16769,33573,Case Closed,13-11-2023 18:00,
16770,33574,Case Closed,22-11-2023 12:00,
16771,33575,Case Closed,11-11-2023 10:00,
16772,33577,Case Closed,28-01-2024 15:00,
16773,33578,Case Closed,11-01-2024 13:00,
16774,33579,Case Closed,18-12-2023 12:00,
16775,33581,Case Closed,08-12-2023 20:00,
16776,33582,Case Closed,06-12-2023 16:00,
16777,33583,Case Closed,18-01-2024 23:00,
16778,33584,Case Closed,22-12-2023 04:00,
16779,33585,Case Closed,11-12-2023 05:00,
16780,33586,Case Closed,16-11-2023 01:00,
16781,33587,Case Closed,26-11-2023 23:00,
16782,33588,Case Closed,29-01-2024 23:00,
16783,33589,Case Closed,13-01-2024 17:00,
16784,33591,Case Closed,16-11-2023 03:00,
16785,33594,Case Closed,09-12-2023 03:00,
16786,33595,Case Closed,14-11-2023 14:00,
16787,33600,Case Closed,30-01-2024 20:00,
16788,33602,Case Closed,11-11-2023 19:00,
16789,33605,Case Closed,11-12-2023 20:00,
16790,33607,Case Closed,23-11-2023 21:00,
16791,33612,Case Closed,04-01-2024 08:00,
16792,33613,Case Closed,25-11-2023 07:00,
16793,33615,Case Closed,13-10-2024 13:00,
16794,33616,Case Closed,15-01-2024 11:00,
16795,33618,Case Closed,12-12-2023 02:00,
16796,33621,Case Closed,27-12-2023 15:00,
16797,33622,Case Closed,31-12-2023 08:00,
16798,33623,Case Closed,11-11-2023 11:00,
16799,33627,Case Closed,06-11-2023 01:00,
16800,33630,Case Closed,30-11-2023 19:00,
16801,33632,Case Closed,02-01-2024 23:00,
16802,33637,Case Closed,10-01-2024 10:00,
16803,33638,Case Closed,19-12-2023 07:00,
16804,33639,Case Closed,26-01-2024 11:00,
16805,33640,Case Closed,26-11-2023 18:00,
16806,33642,Case Closed,11-01-2024 02:00,
16807,33646,Case Closed,20-12-2023 07:00,
16808,33648,Case Closed,14-01-2024 11:00,
16809,33649,Case Closed,14-12-2023 18:00,
16810,33650,Case Closed,29-01-2024 09:00,
16811,33651,Case Closed,27-11-2023 07:00,
16812,33652,Case Closed,02-03-2024 00:00,
16813,33653,Case Closed,23-01-2024 00:00,
16814,33656,Case Closed,27-04-2025 16:00,
16815,33657,Case Closed,27-11-2023 21:00,
16816,33658,Case Closed,03-02-2024 00:00,
16817,33659,Case Closed,12-06-2025 00:00,
16818,33661,Case Closed,30-01-2024 20:00,
16819,33662,Case Closed,05-12-2023 14:00,
16820,33663,Case Closed,20-02-2024 04:00,
16821,33665,Case Closed,09-02-2024 16:00,
16822,33666,Case Closed,22-12-2023 20:00,
16823,33668,Case Closed,03-04-2024 16:00,
16824,33669,Case Closed,15-11-2023 01:00,
16825,33670,Case Closed,31-01-2024 20:00,
16826,33672,Case Closed,06-12-2023 13:00,
16827,33673,Case Closed,24-11-2023 14:00,
16828,33674,Case Closed,06-12-2023 06:00,
16829,33675,Case Closed,23-11-2023 10:00,
16830,33677,Case Closed,03-03-2024 14:00,
16831,33678,Case Closed,28-12-2023 10:00,
16832,33679,Case Closed,18-11-2023 23:00,
16833,33680,Case Closed,24-12-2023 10:00,
16834,33683,Case Closed,25-01-2024 19:00,
16835,33684,Case Closed,11-01-2024 07:00,
16836,33686,Case Closed,16-11-2023 06:00,
16837,33690,Case Closed,02-02-2024 15:00,
16838,33691,Case Closed,03-12-2023 12:00,
16839,33692,Case Closed,11-12-2023 14:00,
16840,33695,Case Closed,27-11-2023 04:00,
16841,33697,Case Closed,29-11-2023 06:00,
16842,33698,Case Closed,13-12-2024 01:00,
16843,33699,Case Closed,04-12-2023 19:00,
16844,33700,Case Closed,17-12-2023 07:00,
16845,33702,Case Closed,15-01-2024 14:00,
16846,33703,Case Closed,21-01-2024 14:00,
16847,33705,Case Closed,08-01-2024 09:00,
16848,33707,Case Closed,17-06-2025 00:00,
16849,33708,Case Closed,18-12-2023 04:00,
16850,33710,Case Closed,13-02-2024 06:00,
16851,33712,Case Closed,28-04-2024 09:00,
16852,33713,Case Closed,22-11-2023 06:00,
16853,33715,Case Closed,08-01-2024 14:00,
16854,33716,Case Closed,14-12-2023 15:00,
16855,33719,Case Closed,13-12-2023 06:00,
16856,33720,Case Closed,30-12-2023 04:00,
16857,33721,Case Closed,20-11-2023 15:00,
16858,33722,Case Closed,29-01-2024 11:00,
16859,33723,Case Closed,24-01-2024 00:00,
16860,33724,Case Closed,05-01-2024 21:00,
16861,33726,Case Closed,21-01-2024 04:00,
16862,33727,Case Closed,27-12-2023 15:00,
16863,33728,Case Closed,03-02-2024 17:00,
16864,33730,Case Closed,25-11-2023 19:00,
16865,33731,Case Closed,03-04-2024 14:00,
16866,33733,Case Closed,01-02-2024 20:00,
16867,33734,Case Closed,23-04-2024 17:00,
16868,33735,Case Closed,24-12-2023 09:00,
16869,33736,Case Closed,23-11-2023 02:00,
16870,33737,Case Closed,31-05-2025 22:00,
16871,33740,Case Closed,14-01-2024 21:00,
16872,33741,Case Closed,25-01-2024 10:00,
16873,33742,Case Closed,09-12-2023 00:00,
16874,33743,Case Closed,03-12-2023 09:00,
16875,33744,Case Closed,28-11-2024 13:00,
16876,33746,Case Closed,25-11-2023 15:00,
16877,33748,Case Closed,28-12-2023 17:00,
16878,33749,Case Closed,04-01-2024 15:00,
16879,33750,Case Closed,01-02-2024 14:00,
16880,33754,Case Closed,13-11-2023 09:00,
16881,33755,Case Closed,12-01-2024 11:00,
16882,33759,Case Closed,03-12-2023 21:00,
16883,33762,Case Closed,21-01-2024 23:00,
16884,33763,Case Closed,14-12-2023 13:00,
16885,33765,Case Closed,25-12-2023 13:00,
16886,33766,Case Closed,25-12-2023 06:00,
16887,33767,Case Closed,28-01-2024 11:00,
16888,33769,Case Closed,22-01-2024 17:00,
16889,33770,Case Closed,03-12-2023 03:00,
16890,33771,Case Closed,24-01-2024 03:00,
16891,33772,Case Closed,04-12-2023 06:00,
16892,33774,Case Closed,13-12-2023 17:00,
16893,33777,Case Closed,21-01-2024 21:00,
16894,33779,Case Closed,06-12-2023 12:00,
16895,33781,Case Closed,25-11-2023 17:00,
16896,33782,Case Closed,03-01-2024 23:00,
16897,33786,Case Closed,31-05-2024 01:00,
16898,33787,Case Closed,21-01-2024 19:00,
16899,33788,Case Closed,05-01-2024 11:00,
16900,33790,Case Closed,01-01-2024 23:00,
16901,33793,Case Closed,26-11-2023 13:00,
16902,33794,Case Closed,05-12-2023 11:00,
16903,33799,Case Closed,19-01-2024 07:00,
16904,33800,Case Closed,20-01-2024 15:00,
16905,33802,Case Closed,22-06-2025 08:00,
16906,33803,Case Closed,10-01-2024 21:00,
16907,33805,Case Closed,20-01-2024 10:00,
16908,33808,Case Closed,16-12-2023 05:00,
16909,33809,Case Closed,18-11-2023 08:00,
16910,33812,Case Closed,23-12-2023 04:00,
16911,33813,Case Closed,01-04-2025 14:00,
16912,33814,Case Closed,30-11-2023 20:00,
16913,33816,Case Closed,09-12-2023 10:00,
16914,33817,Case Closed,05-04-2024 05:00,
16915,33818,Case Closed,27-01-2024 08:00,
16916,33820,Case Closed,22-11-2023 05:00,
16917,33822,Case Closed,26-11-2023 20:00,
16918,33824,Case Closed,05-01-2024 18:00,
16919,33827,Case Closed,11-12-2023 05:00,
16920,33831,Case Closed,17-12-2023 09:00,
16921,33835,Case Closed,06-12-2023 15:00,
16922,33844,Case Closed,13-04-2024 22:00,
16923,33846,Case Closed,29-12-2023 11:00,
16924,33848,Case Closed,04-12-2023 11:00,
16925,33850,Case Closed,08-01-2024 05:00,
16926,33852,Case Closed,02-02-2024 06:00,
16927,33855,Case Closed,13-11-2023 18:00,
16928,33857,Case Closed,18-12-2023 20:00,
16929,33862,Case Closed,10-12-2023 01:00,
16930,33863,Case Closed,03-02-2024 11:00,
16931,33864,Case Closed,03-12-2023 03:00,
16932,33865,Case Closed,05-02-2024 20:00,
16933,33867,Case Closed,05-01-2024 04:00,
16934,33871,Case Closed,13-03-2024 02:00,
16935,33872,Case Closed,25-12-2023 11:00,
16936,33873,Case Closed,13-12-2023 03:00,
16937,33874,Case Closed,07-11-2025 08:00,
16938,33875,Case Closed,20-01-2024 22:00,
16939,33878,Case Closed,23-01-2024 18:00,
16940,33879,Case Closed,09-12-2023 06:00,
16941,33880,Case Closed,18-11-2023 18:00,
16942,33881,Case Closed,07-09-2025 22:00,
16943,33883,Case Closed,01-02-2024 22:00,
16944,33884,Case Closed,18-11-2023 09:00,
16945,33885,Case Closed,09-04-2024 04:00,
16946,33887,Case Closed,29-12-2023 13:00,
16947,33890,Case Closed,30-11-2023 07:00,
16948,33891,Case Closed,12-02-2024 15:00,
16949,33898,Case Closed,15-12-2023 20:00,
16950,33899,Case Closed,30-01-2024 15:00,
16951,33900,Case Closed,09-03-2024 15:00,
16952,33901,Case Closed,22-12-2023 11:00,
16953,33904,Case Closed,23-12-2023 10:00,
16954,33905,Case Closed,16-04-2024 20:00,
16955,33906,Case Closed,10-12-2023 18:00,
16956,33908,Case Closed,05-12-2023 05:00,
16957,33910,Case Closed,11-01-2024 20:00,
16958,33911,Case Closed,24-01-2024 20:00,
16959,33912,Case Closed,24-11-2023 16:00,
16960,33914,Case Closed,26-04-2024 22:00,
16961,33917,Case Closed,28-01-2024 13:00,
16962,33918,Case Closed,15-01-2024 08:00,
16963,33919,Case Closed,06-02-2024 08:00,
16964,33922,Case Closed,11-02-2024 07:00,
16965,33925,Case Closed,27-12-2023 11:00,
16966,33926,Case Closed,25-11-2023 22:00,
16967,33927,Case Closed,11-12-2023 03:00,
16968,33931,Case Closed,13-01-2024 04:00,
16969,33933,Case Closed,29-01-2024 04:00,
16970,33936,Case Closed,15-12-2023 10:00,
16971,33937,Case Closed,14-12-2023 03:00,
16972,33939,Case Closed,26-01-2024 18:00,
16973,33940,Case Closed,14-04-2024 22:00,
16974,33942,Case Closed,24-11-2023 19:00,
16975,33944,Case Closed,20-12-2023 11:00,
16976,33949,Case Closed,29-12-2023 19:00,
16977,33950,Case Closed,07-12-2023 09:00,
16978,33951,Case Closed,16-01-2024 07:00,
16979,33952,Case Closed,05-12-2023 06:00,
16980,33953,Case Closed,10-07-2024 07:00,
16981,33955,Case Closed,02-12-2023 05:00,
16982,33956,Case Closed,14-01-2024 08:00,
16983,33958,Case Closed,08-12-2023 11:00,
16984,33961,Case Closed,27-11-2023 23:00,
16985,33963,Case Closed,07-02-2024 05:00,
16986,33964,Case Closed,21-11-2023 19:00,
16987,33965,Case Closed,12-12-2023 14:00,
16988,33968,Case Closed,07-02-2024 17:00,
16989,33969,Case Closed,10-05-2024 12:00,
16990,33972,Case Closed,03-12-2023 21:00,
16991,33978,Case Closed,16-01-2024 02:00,
16992,33980,Case Closed,22-12-2023 21:00,
16993,33981,Case Closed,08-07-2025 01:00,
16994,33983,Case Closed,26-11-2023 14:00,
16995,33985,Case Closed,16-07-2025 07:00,
16996,33986,Case Closed,02-12-2023 14:00,
16997,33991,Case Closed,10-12-2023 03:00,
16998,33994,Case Closed,19-12-2023 12:00,
16999,33996,Case Closed,15-02-2024 06:00,
17000,33998,Case Closed,20-04-2024 03:00,
17001,34000,Case Closed,14-01-2024 06:00,
17002,34001,Case Closed,03-01-2024 01:00,
17003,34002,Case Closed,14-12-2023 01:00,
17004,34003,Case Closed,07-12-2023 05:00,
17005,34005,Case Closed,09-12-2023 08:00,
17006,34009,Case Closed,28-12-2023 12:00,
17007,34010,Case Closed,20-12-2023 13:00,
17008,34011,Case Closed,15-12-2023 13:00,
17009,34013,Case Closed,01-12-2023 22:00,
17010,34014,Case Closed,05-12-2023 16:00,
17011,34015,Case Closed,23-01-2024 01:00,
17012,34016,Case Closed,26-01-2024 01:00,
17013,34017,Case Closed,03-02-2024 17:00,
17014,34023,Case Closed,21-01-2024 20:00,
17015,34026,Case Closed,23-12-2023 16:00,
17016,34027,Case Closed,06-01-2024 06:00,
17017,34029,Case Closed,31-01-2024 00:00,
17018,34031,Case Closed,11-12-2023 06:00,
17019,34032,Case Closed,05-12-2023 17:00,
17020,34033,Case Closed,07-01-2024 01:00,
17021,34036,Case Closed,16-12-2023 11:00,
17022,34039,Case Closed,04-12-2023 12:00,
17023,34040,Case Closed,24-01-2024 01:00,
17024,34043,Case Closed,10-02-2024 04:00,
17025,34047,Case Closed,12-01-2024 13:00,
17026,34049,Case Closed,03-02-2024 20:00,
17027,34054,Case Closed,30-01-2024 07:00,
17028,34059,Case Closed,12-01-2024 21:00,
17029,34066,Case Closed,14-12-2023 22:00,
17030,34069,Case Closed,08-02-2024 19:00,
17031,34070,Case Closed,23-01-2024 09:00,
17032,34071,Case Closed,04-01-2024 06:00,
17033,34075,Case Closed,23-01-2024 14:00,
17034,34079,Case Closed,13-02-2024 16:00,
17035,34082,Case Closed,06-02-2024 15:00,
17036,34084,Case Closed,04-04-2024 13:00,
17037,34085,Case Closed,28-03-2025 23:00,
17038,34086,Case Closed,28-12-2023 23:00,
17039,34091,Case Closed,19-01-2024 03:00,
17040,34092,Case Closed,21-01-2024 05:00,
17041,34095,Case Closed,11-01-2024 02:00,
17042,34096,Case Closed,08-02-2024 06:00,
17043,34097,Case Closed,30-01-2024 04:00,
17044,34103,Case Closed,10-12-2023 08:00,
17045,34104,Case Closed,08-12-2023 04:00,
17046,34106,Case Closed,02-02-2024 04:00,
17047,34109,Case Closed,25-09-2024 03:00,
17048,34110,Case Closed,01-12-2023 09:00,
17049,34112,Case Closed,08-01-2025 22:00,
17050,34113,Case Closed,08-12-2023 05:00,
17051,34115,Case Closed,14-12-2023 10:00,
17052,34117,Case Closed,27-12-2023 21:00,
17053,34122,Case Closed,28-12-2023 00:00,
17054,34123,Case Closed,12-12-2023 00:00,
17055,34124,Case Closed,13-12-2023 03:00,
17056,34125,Case Closed,25-12-2023 20:00,
17057,34126,Case Closed,18-02-2024 05:00,
17058,34127,Case Closed,13-12-2023 00:00,
17059,34128,Case Closed,06-02-2024 08:00,
17060,34130,Case Closed,31-01-2024 09:00,
17061,34131,Case Closed,30-03-2024 19:00,
17062,34133,Case Closed,10-12-2023 16:00,
17063,34136,Case Closed,22-12-2023 05:00,
17064,34138,Case Closed,10-02-2024 13:00,
17065,34140,Case Closed,10-01-2024 09:00,
17066,34142,Case Closed,11-01-2024 20:00,
17067,34145,Case Closed,15-02-2024 20:00,
17068,34146,Case Closed,31-12-2023 07:00,
17069,34147,Case Closed,11-12-2023 05:00,
17070,34149,Case Closed,30-11-2023 15:00,
17071,34150,Case Closed,31-12-2023 18:00,
17072,34151,Case Closed,12-12-2023 10:00,
17073,34152,Case Closed,03-02-2024 10:00,
17074,34156,Case Closed,19-10-2025 18:00,
17075,34159,Case Closed,06-12-2023 16:00,
17076,34161,Case Closed,22-12-2023 05:00,
17077,34162,Case Closed,05-02-2024 02:00,
17078,34163,Case Closed,16-03-2024 21:00,
17079,34165,Case Closed,05-12-2023 00:00,
17080,34166,Case Closed,25-12-2023 19:00,
17081,34167,Case Closed,05-12-2023 17:00,
17082,34168,Case Closed,25-01-2024 16:00,
17083,34173,Case Closed,11-12-2023 03:00,
17084,34176,Case Closed,30-12-2023 01:00,
17085,34180,Case Closed,10-01-2024 07:00,
17086,34181,Case Closed,24-12-2023 20:00,
17087,34182,Case Closed,03-01-2024 22:00,
17088,34183,Case Closed,15-01-2024 14:00,
17089,34184,Case Closed,18-01-2024 00:00,
17090,34186,Case Closed,02-01-2024 16:00,
17091,34188,Case Closed,17-03-2024 07:00,
17092,34190,Case Closed,23-12-2023 23:00,
17093,34193,Case Closed,18-02-2024 16:00,
17094,34196,Case Closed,19-12-2023 13:00,
17095,34198,Case Closed,12-02-2024 15:00,
17096,34200,Case Closed,17-11-2024 21:00,
17097,34202,Case Closed,20-12-2023 02:00,
17098,34204,Case Closed,23-02-2024 13:00,
17099,34208,Case Closed,26-12-2023 09:00,
17100,34210,Case Closed,07-12-2023 21:00,
17101,34211,Case Closed,22-02-2024 05:00,
17102,34213,Case Closed,02-01-2024 17:00,
17103,34214,Case Closed,15-06-2025 11:00,
17104,34215,Case Closed,12-12-2023 04:00,
17105,34216,Case Closed,21-02-2024 18:00,
17106,34217,Case Closed,03-02-2024 21:00,
17107,34218,Case Closed,09-01-2024 20:00,
17108,34219,Case Closed,10-12-2023 13:00,
17109,34220,Case Closed,18-02-2024 23:00,
17110,34221,Case Closed,27-12-2023 04:00,
17111,34222,Case Closed,16-01-2024 03:00,
17112,34223,Case Closed,25-01-2024 20:00,
17113,34226,Case Closed,29-12-2023 06:00,
17114,34228,Case Closed,17-12-2023 03:00,
17115,34232,Case Closed,11-01-2024 13:00,
17116,34233,Case Closed,06-12-2023 16:00,
17117,34234,Case Closed,03-02-2024 03:00,
17118,34235,Case Closed,17-02-2024 07:00,
17119,34237,Case Closed,12-12-2023 12:00,
17120,34240,Case Closed,08-11-2024 02:00,
17121,34241,Case Closed,27-03-2024 07:00,
17122,34248,Case Closed,19-12-2023 19:00,
17123,34249,Case Closed,04-02-2024 22:00,
17124,34252,Case Closed,26-01-2024 08:00,
17125,34253,Case Closed,19-12-2023 10:00,
17126,34257,Case Closed,07-12-2023 09:00,
17127,34262,Case Closed,29-01-2024 11:00,
17128,34263,Case Closed,23-12-2023 20:00,
17129,34267,Case Closed,20-01-2024 07:00,
17130,34268,Case Closed,07-12-2023 23:00,
17131,34271,Case Closed,26-04-2024 16:00,
17132,34272,Case Closed,03-01-2024 11:00,
17133,34274,Case Closed,03-12-2023 02:00,
17134,34275,Case Closed,19-01-2024 17:00,
17135,34276,Case Closed,17-12-2023 11:00,
17136,34277,Case Closed,12-12-2023 08:00,
17137,34278,Case Closed,16-02-2024 19:00,
17138,34279,Case Closed,18-12-2023 22:00,
17139,34286,Case Closed,19-01-2024 00:00,
17140,34288,Case Closed,24-01-2024 10:00,
17141,34290,Case Closed,19-01-2024 06:00,
17142,34291,Case Closed,24-02-2024 06:00,
17143,34292,Case Closed,13-07-2024 13:00,
17144,34293,Case Closed,10-01-2024 03:00,
17145,34294,Case Closed,18-12-2023 00:00,
17146,34296,Case Closed,06-02-2024 03:00,
17147,34297,Case Closed,23-12-2023 17:00,
17148,34300,Case Closed,16-01-2024 16:00,
17149,34301,Case Closed,27-02-2024 02:00,
17150,34302,Case Closed,16-02-2024 07:00,
17151,34305,Case Closed,08-02-2024 19:00,
17152,34306,Case Closed,16-02-2024 11:00,
17153,34308,Case Closed,28-02-2024 01:00,
17154,34309,Case Closed,18-02-2024 18:00,
17155,34312,Case Closed,06-12-2023 07:00,
17156,34313,Case Closed,16-12-2023 13:00,
17157,34314,Case Closed,31-01-2024 01:00,
17158,34316,Case Closed,06-02-2024 14:00,
17159,34320,Case Closed,14-12-2023 12:00,
17160,34324,Case Closed,24-01-2024 15:00,
17161,34333,Case Closed,16-03-2024 06:00,
17162,34334,Case Closed,25-12-2023 19:00,
